name,glon,glat,ts,r95,diffuse,d,Fp,Ep,source type
4FGL J2043.3-1520,31.014,-31.567,28.355,0.092,-0.272,0.242,0.015,0.703,UNID-BLL
4FGL J2043.7+2741,70.626,-9.145,813.371,0.032,0.246,0.835,5.871,0.766,young
4FGL J2043.8+2205,66.070,-12.531,38.915,0.140,0.017,0.637,0.061,0.801,UNID-FSRQ
4FGL J2043.9+2051,65.067,-13.286,64.174,0.075,-0.032,1.067,0.109,1.019,UNID-FSRQ
4FGL J2043.9-4802,351.625,-38.279,461.037,0.034,-0.227,0.979,0.853,1.569,UNID-PSR
4FGL J2045.0+4202,82.125,-0.467,42.660,0.123,1.259,-0.094,23.447,0.100,UNID-BLL
4FGL J2045.6+2455,68.633,-11.162,27.099,0.094,0.058,-0.058,0.129,0.100,UNID-BLL
4FGL J2045.9-6835,326.093,-35.466,355.302,0.037,-0.205,1.219,0.466,1.703,MSP
4FGL J2046.1-1626,30.084,-32.614,172.608,0.048,-0.257,0.962,0.252,1.430,UNID-PSR
4FGL J2046.5-1947,26.363,-33.878,30.988,0.119,-0.191,2.000,0.034,1.984,UNID-BLL
4FGL J2046.9-5409,343.829,-38.379,51.826,0.053,-0.228,0.539,0.023,10.962,UNID-BLL
4FGL J2047.3+1051,57.063,-19.699,427.339,0.031,-0.043,0.381,0.594,2.543,MSP
4FGL J2049.3+4440,84.731,0.456,107.228,0.109,1.295,0.100,47.656,0.100,UNID-PSR
4FGL J2050.0+4114,82.065,-1.701,98.641,0.071,1.024,0.213,2.154,0.251,UNID-PSR
4FGL J2050.4-3015,14.267,-37.788,45.232,0.145,-0.101,1.868,0.086,1.455,UNID-PSR
4FGL J2051.0-0826,39.199,-30.399,222.678,0.044,-0.100,0.890,0.346,2.179,MSP
4FGL J2051.7+5051,89.723,4.128,443.119,0.040,0.976,0.998,6.219,1.588,UNID-PSR
4FGL J2052.1+5539,93.369,7.257,40.297,0.142,0.694,1.233,0.222,1.039,UNID-PSR
4FGL J2052.2+1635,62.688,-17.376,54.298,0.161,-0.129,1.503,0.258,0.522,UNID-FSRQ
4FGL J2052.3+4437,85.036,-0.114,98.543,0.211,1.236,2.000,6.156,0.755,UNID-BLL
4FGL J2052.6+4135,82.786,-1.904,35.176,0.223,1.115,0.030,24.363,0.100,UNID-BLL
4FGL J2052.7+1218,59.137,-20.010,208.110,0.043,0.001,0.630,0.357,1.762,MSP
4FGL J2052.8+5739,95.113,8.246,93.572,0.042,0.497,0.267,0.254,0.522,UNID-BLL
4FGL J2054.1-4054,0.826,-39.866,55.089,0.075,-0.165,0.605,0.040,2.060,UNID-BLL
4FGL J2054.2+6904,104.373,15.299,250.001,0.039,0.347,0.821,0.702,0.894,UNID-PSR
4FGL J2055.8+1545,62.541,-18.611,38.832,0.094,-0.140,0.171,0.028,0.577,MSP
4FGL J2055.8+2540,70.696,-12.520,18895.981,0.012,0.167,0.863,357.081,1.143,young
4FGL J2056.4-5922,336.967,-38.908,150.068,0.062,-0.180,0.897,0.175,1.183,UNID-PSR
4FGL J2058.0+3338,77.258,-7.839,76.355,0.058,0.177,1.352,0.146,2.111,UNID-PSR
4FGL J2058.5-1833,28.967,-36.096,28.784,0.059,-0.172,0.000,1.489,1000.000,UNID-BLL
4FGL J2059.1+4403,85.336,-1.219,27.312,0.250,0.992,1.994,0.563,1.083,unk-psr
4FGL J2059.7+4837,88.877,1.708,50.559,0.115,1.073,1.555,0.583,1.822,unk-psr
4FGL J2100.0+1445,62.316,-19.997,48.292,0.063,-0.113,0.005,0.279,0.100,UNID-BLL
4FGL J2100.0-4356,356.899,-41.125,73.760,0.068,-0.218,0.606,0.064,1.307,UNID-FSRQ
4FGL J2101.8+5044,90.622,2.712,26.782,0.845,1.158,1.147,0.917,0.696,UNID-PSR
4FGL J2103.7-1112,37.886,-34.393,733.076,0.028,-0.072,0.623,1.737,1.343,bcu-psr
4FGL J2104.4+2116,68.429,-16.795,228.691,0.022,0.057,-0.039,1.358,1000.000,UNID-BLL
4FGL J2105.9+7508,109.951,18.325,166.009,0.024,0.414,0.302,0.092,7.854,UNID-BLL
4FGL J2107.9+6006,98.336,8.496,57.962,0.162,0.669,0.928,0.567,0.548,bcu-psr
4FGL J2108.0+5155,92.196,2.942,278.265,0.067,1.292,0.664,9.057,0.790,UNID-PSR
4FGL J2108.7-0408,46.084,-32.234,32.420,0.051,-0.075,0.428,0.018,28.168,UNID-BLL
4FGL J2109.3+3531,80.235,-8.339,41.559,0.118,0.087,0.325,0.270,0.100,UNID-FSRQ
4FGL J2109.5+5238,92.907,3.402,64.684,0.230,1.186,0.431,11.864,0.137,UNID-PSR
4FGL J2109.6+3954,83.547,-5.416,136.199,0.029,0.547,0.195,0.188,18.112,UNID-BLL
4FGL J2109.8+6315,100.833,10.342,33.806,0.073,0.550,0.893,0.034,4.172,UNID-BLL
4FGL J2110.7+5129,92.003,2.260,48.722,0.258,1.149,0.956,3.084,0.264,UNID-PSR
4FGL J2111.4+4606,88.313,-1.453,6920.265,0.015,0.753,0.406,121.248,1.273,young
4FGL J2112.0+3744,82.237,-7.227,82.765,0.131,0.244,0.484,1.415,0.170,UNID-PSR
4FGL J2112.5-3043,14.893,-42.434,3996.788,0.015,-0.052,0.986,26.199,2.209,UNID-PSR
4FGL J2112.7+5748,96.997,6.409,51.077,0.059,0.582,-0.100,6.076,0.100,UNID-BLL
4FGL J2114.3+5023,91.743,1.147,249.564,0.046,1.048,0.400,4.225,0.640,UNID-PSR
4FGL J2114.8+6000,98.746,7.730,39.812,0.125,0.615,1.810,0.245,0.996,UNID-PSR
4FGL J2114.9-3326,11.401,-43.320,96.938,0.042,-0.041,0.165,0.077,27.243,UNID-BLL
4FGL J2115.1+5449,95.032,4.108,535.227,0.033,0.936,0.588,3.952,2.069,MSP
4FGL J2115.2+5219,93.263,2.352,52.543,0.256,1.272,0.681,4.486,0.141,UNID-PSR
4FGL J2116.2+3701,82.328,-8.376,421.067,0.047,0.193,1.151,2.963,0.688,young
4FGL J2117.1-5307,344.262,-42.977,133.857,0.037,-0.277,0.241,0.052,3.774,UNID-BLL
4FGL J2117.9+3729,82.878,-8.278,231.189,0.038,0.185,0.698,0.509,1.627,UNID-PSR
4FGL J2118.3+4055,85.391,-5.971,36.390,0.049,0.479,0.631,0.035,19.099,UNID-BLL
4FGL J2119.0-3317,11.712,-44.197,57.889,0.077,-0.051,1.634,0.100,2.057,bcu-psr
4FGL J2120.0+5257,94.174,2.304,40.350,0.090,1.099,0.693,0.373,1.365,UNID-PSR
4FGL J2120.3+5227,93.884,1.921,46.397,0.148,1.224,1.165,1.105,0.936,UNID-PSR
4FGL J2120.5-0138,50.400,-33.479,59.140,0.064,-0.355,0.062,0.017,9.949,UNID-BLL
4FGL J2120.5+4331,87.651,-4.540,38.033,0.337,0.590,0.804,0.333,0.505,UNID-PSR
4FGL J2120.8-2329,25.045,-42.611,30.951,0.040,-0.345,-0.100,0.077,0.100,UNID-BLL
4FGL J2121.8-3412,10.518,-44.890,27.383,0.073,-0.160,2.000,0.034,4.933,UNID-BLL
4FGL J2122.3+7653,112.015,18.710,78.599,0.048,0.290,0.187,0.049,0.800,UNID-BLL
4FGL J2122.5+0345,56.050,-30.896,34.730,0.187,-0.298,1.360,0.181,0.373,UNID-FSRQ
4FGL J2122.6+3709,83.296,-9.172,29.399,0.229,0.165,1.949,0.164,0.639,UNID-FSRQ
4FGL J2123.5-8315,309.111,-31.126,54.613,0.054,-0.007,-0.038,0.140,0.100,UNID-BLL
4FGL J2123.9+5158,93.932,1.233,41.620,0.102,1.113,1.375,0.502,1.692,spp-psr
4FGL J2124.7-3358,10.925,-45.446,14517.895,0.012,-0.158,0.769,173.224,1.863,MSP
4FGL J2124.9-2433,24.006,-43.835,55.563,0.094,-0.393,1.996,0.060,1.733,UNID-PSR
4FGL J2128.9+3032,79.440,-14.755,27.559,0.146,0.044,0.914,0.054,0.882,UNID-FSRQ
4FGL J2129.1-0240,50.666,-35.840,73.688,0.190,-0.317,-0.100,8.634,0.100,UNID-FSRQ
4FGL J2129.5+5431,96.314,2.434,34.240,0.047,0.970,-0.100,1.590,0.100,UNID-BLL
4FGL J2129.8-0428,48.924,-36.952,967.372,0.029,-0.391,0.587,2.063,1.450,MSP
4FGL J2129.9+1208,65.056,-27.394,122.127,0.082,-0.171,1.394,0.314,0.929,glc
4FGL J2130.1-8222,309.838,-31.829,26.186,0.089,0.150,0.729,0.014,3.094,UNID-BLL
4FGL J2130.8-6623,326.667,-40.243,858.645,0.030,-0.444,0.813,1.277,1.026,bcu-psr
4FGL J2130.8+2649,77.016,-17.632,36.464,0.129,0.034,1.111,0.077,0.824,UNID-FSRQ
4FGL J2131.4-1124,41.201,-40.597,57.329,0.122,-0.247,0.457,0.173,0.175,UNID-FSRQ
4FGL J2132.3-2005,30.566,-44.119,29.702,0.068,-0.365,0.001,0.013,1000.000,UNID-BLL
4FGL J2133.1-6432,328.764,-41.284,635.937,0.035,-0.373,1.120,1.203,1.289,UNID-PSR
4FGL J2134.3-0319,50.880,-37.271,28.450,0.132,-0.366,1.390,0.028,1.398,UNID-BLL
4FGL J2138.9-0408,50.799,-38.738,39.442,0.084,-0.411,1.406,0.025,2.327,UNID-BLL
4FGL J2140.0+4716,92.642,-4.024,3839.679,0.023,0.583,1.097,78.399,0.931,young
4FGL J2141.4+0733,62.926,-32.455,68.334,0.080,-0.285,0.243,0.179,0.151,UNID-BLL
4FGL J2142.5-2029,31.147,-46.551,45.189,0.052,-0.390,0.074,0.016,145.137,UNID-BLL
4FGL J2143.4+6608,105.433,9.787,27.951,0.104,0.791,0.236,0.083,0.305,UNID-BLL
4FGL J2144.2+7709,113.120,18.000,70.448,0.060,0.342,2.000,0.137,2.829,UNID-PSR
4FGL J2144.8-1600,37.454,-45.431,39.736,0.054,-0.325,1.829,0.032,13.150,UNID-BLL
4FGL J2147.0+5738,100.266,3.001,41.357,0.297,0.980,0.767,1.366,0.246,UNID-FSRQ
4FGL J2147.4-3854,3.733,-50.144,29.712,0.049,-0.377,0.115,0.005,4.259,UNID-BLL
4FGL J2151.2-4034,1.058,-50.722,84.544,0.078,-0.397,-0.015,0.519,0.100,UNID-BLL
4FGL J2152.0+4718,94.279,-5.277,111.160,0.073,0.612,0.265,0.921,0.204,UNID-BLL
4FGL J2152.5-0607,50.607,-42.692,27.174,0.337,-0.477,0.970,0.281,0.158,UNID-FSRQ
4FGL J2153.0-6442,327.168,-43.063,31.332,0.045,-0.356,0.472,0.005,23.427,UNID-BLL
4FGL J2156.6+6354,105.095,7.275,41.685,0.064,0.603,0.157,0.117,0.187,UNID-BLL
4FGL J2157.8+7142,110.246,13.303,25.955,0.255,0.678,0.811,0.184,0.435,UNID-FSRQ
4FGL J2159.6-4620,351.621,-51.224,275.743,0.027,-0.389,-0.100,3.138,0.100,UNID-BLL
4FGL J2200.0-5059,344.648,-49.897,36.205,0.091,-0.369,1.356,0.022,2.517,UNID-BLL
4FGL J2201.0-6928,321.298,-41.062,278.353,0.042,-0.412,1.157,0.250,1.693,UNID-PSR
4FGL J2203.6+6751,108.109,9.901,73.784,0.134,0.371,0.460,3.285,0.100,bcu-psr
4FGL J2205.0+0943,69.582,-35.345,33.798,0.121,-0.350,1.547,0.034,1.210,UNID-BLL
4FGL J2205.5+6016,103.696,3.690,41.409,0.087,0.793,0.317,0.167,0.358,MSP
4FGL J2207.1+2222,80.164,-26.561,93.271,0.033,-0.193,0.274,0.048,20.288,UNID-BLL
4FGL J2207.3+2746,83.999,-22.446,33.942,0.079,-0.190,0.484,0.012,6.920,UNID-BLL
4FGL J2208.1+4058,92.680,-12.163,79.747,0.236,0.125,0.197,9.731,0.100,young
4FGL J2210.2+5919,103.654,2.663,62.563,0.093,0.861,0.197,0.940,0.152,UNID-FSRQ
4FGL J2210.2+1624,76.268,-31.487,56.084,0.048,-0.359,0.543,0.018,4.918,UNID-BLL
4FGL J2211.9-2924,19.601,-55.003,64.416,0.093,-0.581,0.117,0.045,0.135,UNID-BLL
4FGL J2212.4+0708,68.811,-38.472,387.296,0.039,-0.239,0.828,1.052,1.151,UNID-PSR
4FGL J2212.9+7921,115.831,18.756,51.519,0.128,0.236,0.904,0.103,0.529,UNID-FSRQ
4FGL J2214.6+3000,86.860,-21.672,12423.180,0.013,-0.205,0.730,95.634,1.744,MSP
4FGL J2215.4+6105,105.120,3.690,33.650,0.122,0.826,0.652,0.209,0.719,bcu-psr
4FGL J2215.6+5135,99.866,-4.166,2925.187,0.021,0.274,0.387,14.881,1.473,MSP
4FGL J2217.0-6727,322.155,-43.443,59.423,0.058,-0.394,0.686,0.021,7.517,UNID-BLL
4FGL J2217.5-2738,22.995,-55.982,40.432,0.057,-0.554,-0.100,0.202,0.100,UNID-BLL
4FGL J2218.5+6822,109.580,9.548,58.891,0.070,0.500,0.196,0.048,1.601,UNID-BLL
4FGL J2218.8+0905,71.961,-38.252,32.664,0.055,-0.329,2.000,0.010,5.276,UNID-BLL
4FGL J2218.8+4736,98.074,-7.751,157.111,0.053,0.128,0.961,0.284,1.395,UNID-PSR
4FGL J2219.4+3229,89.243,-20.254,43.061,0.092,-0.137,0.269,0.018,9.702,UNID-BLL
4FGL J2219.7-6837,320.713,-42.878,331.085,0.033,-0.387,0.893,0.254,2.209,UNID-PSR
4FGL J2220.8+6319,106.961,5.233,352.425,0.050,1.082,0.673,10.075,0.431,UNID-PSR
4FGL J2221.1+6605,108.498,7.528,36.124,0.219,0.684,0.698,1.505,0.202,UNID-PSR
4FGL J2221.6+6349,107.294,5.626,93.538,0.085,1.032,0.707,1.376,0.388,UNID-PSR
4FGL J2221.9+5955,105.208,2.297,28.902,0.122,0.898,0.011,1.276,0.100,UNID-BLL
4FGL J2222.1-3907,2.158,-56.780,41.714,0.049,-0.669,0.444,0.011,18.536,UNID-BLL
4FGL J2222.9+1507,77.986,-34.468,30.704,0.083,-0.371,0.599,0.012,11.991,UNID-BLL
4FGL J2223.0+2137,82.830,-29.457,53.293,0.163,-0.366,-0.024,2.032,0.100,UNID-BLL
4FGL J2223.0+6746,109.589,8.888,43.428,0.132,0.627,0.880,0.130,1.127,bcu-psr
4FGL J2223.4+5814,104.485,0.880,57.951,0.209,0.940,0.876,3.643,0.122,bcu-psr
4FGL J2223.9+4128,95.424,-13.376,35.472,0.055,-0.008,0.939,0.018,9.902,UNID-BLL
4FGL J2225.8-0804,55.027,-50.671,95.832,0.041,-0.286,0.221,0.042,11.567,UNID-BLL
4FGL J2227.1+6455,108.491,6.106,61.984,0.090,0.789,0.486,0.872,0.329,UNID-PSR
4FGL J2229.2+6421,108.301,5.597,25.508,0.099,0.847,0.216,0.055,0.731,UNID-BLL
4FGL J2230.6+6619,109.540,7.240,47.137,0.096,0.750,0.513,0.427,0.438,UNID-PSR
4FGL J2232.3+6246,107.752,4.109,74.639,0.072,0.829,0.634,0.241,1.964,bcu-psr
4FGL J2233.3+6530,109.231,6.370,184.814,0.079,0.959,1.209,2.984,0.733,UNID-PSR
4FGL J2234.2-4156,355.987,-58.386,171.244,0.032,-0.675,0.194,0.044,5.491,UNID-BLL
4FGL J2234.7+0943,76.279,-40.454,1353.351,0.023,-0.137,0.401,4.268,1.438,MSP
4FGL J2234.8-2610,26.775,-59.550,33.962,0.080,-0.591,0.037,0.015,0.100,UNID-BLL
4FGL J2236.9+1839,83.810,-33.796,39.182,0.049,-0.371,1.164,0.018,8.273,UNID-BLL
4FGL J2237.2-6726,320.315,-44.876,76.655,0.052,-0.439,0.172,0.014,2.466,UNID-BLL
4FGL J2237.6-5126,339.687,-55.070,130.824,0.146,-0.407,0.642,1.365,0.127,UNID-FSRQ
4FGL J2237.8+2430,87.918,-29.110,35.800,0.045,-0.394,1.168,0.015,15.725,UNID-BLL
4FGL J2238.5+5903,106.568,0.483,8190.250,0.015,0.869,0.526,287.166,0.713,young
4FGL J2240.3-5241,337.548,-54.724,244.050,0.026,-0.412,0.073,0.513,0.222,UNID-BLL
4FGL J2240.6+5833,106.575,-0.105,385.638,0.041,0.854,0.704,4.260,1.073,young
4FGL J2241.2+4303,99.090,-13.688,78.831,0.097,0.145,1.276,0.286,0.639,UNID-FSRQ
4FGL J2241.4-8327,307.097,-32.586,185.485,0.041,0.100,0.719,0.244,1.607,UNID-PSR
4FGL J2241.7-5236,337.442,-54.937,8804.134,0.013,-0.422,0.896,60.620,1.771,MSP
4FGL J2245.8-4148,354.939,-60.466,26.229,0.079,-0.647,0.782,0.005,4.344,UNID-BLL
4FGL J2247.5+5812,107.208,-0.845,48.121,0.079,0.710,0.424,0.108,1.594,UNID-BLL
4FGL J2249.4+6222,109.308,2.764,129.575,0.080,0.977,-0.020,260.209,0.100,UNID-PSR
4FGL J2250.5+3305,95.610,-23.295,373.412,0.051,-0.098,1.158,1.089,0.843,UNID-PSR
4FGL J2250.6+5809,107.495,-1.064,33.971,0.108,0.723,1.553,0.107,12.425,UNID-BLL
4FGL J2254.4+0108,73.050,-50.208,55.375,0.105,-0.221,-0.052,1.144,0.100,UNID-BLL
4FGL J2256.5+6212,109.944,2.189,70.645,0.114,1.024,1.166,0.946,1.067,UNID-PSR
4FGL J2256.8-1024,59.246,-58.285,1174.629,0.028,-0.495,0.458,2.379,1.281,MSP
4FGL J2301.8+6235,110.705,2.312,72.812,0.165,1.129,0.764,3.332,0.179,UNID-PSR
4FGL J2302.1-1446,53.367,-61.742,34.867,0.065,-0.559,-0.091,0.062,0.100,UNID-BLL
4FGL J2302.2+3721,100.016,-20.602,33.302,0.152,-0.020,0.766,0.077,0.527,UNID-FSRQ
4FGL J2302.4-3545,5.718,-65.311,35.570,0.156,-0.619,0.838,0.037,0.545,UNID-FSRQ
4FGL J2302.7+4443,103.401,-14.000,13092.161,0.011,0.116,0.572,125.774,2.321,MSP
4FGL J2303.9+5554,108.236,-3.833,135.048,0.042,0.432,0.354,0.142,7.816,UNID-BLL
4FGL J2304.7+1647,89.375,-39.029,26.425,0.088,-0.182,0.334,0.010,1.777,UNID-BLL
4FGL J2306.6+0940,84.680,-45.279,51.097,0.083,-0.336,0.013,0.133,0.100,UNID-BLL
4FGL J2307.8-1655,50.615,-63.988,28.696,0.101,-0.626,-0.039,0.168,0.100,UNID-BLL
4FGL J2310.0-0555,69.679,-57.899,801.351,0.031,-0.485,0.879,1.815,1.760,MSP
4FGL J2311.6-4427,345.333,-63.554,53.750,0.091,-0.639,0.298,0.013,2.580,UNID-BLL
4FGL J2312.4+8253,119.528,20.563,35.492,0.079,0.027,0.634,0.015,1.976,UNID-BLL
4FGL J2315.9+5955,111.252,-0.782,77.219,0.108,0.949,0.753,0.939,0.818,unk-psr
4FGL J2316.7-3144,14.433,-68.998,32.875,0.114,-0.721,1.261,0.012,2.521,UNID-BLL
4FGL J2317.7+2839,99.216,-29.874,139.709,0.025,-0.153,-0.029,0.080,0.100,UNID-BLL
4FGL J2317.8+6140,112.023,0.844,91.945,0.074,1.145,0.430,0.881,0.692,UNID-PSR
4FGL J2318.6-3827,356.693,-67.527,132.553,0.065,-0.385,0.635,0.081,1.302,UNID-BLL
4FGL J2318.9+4151,105.025,-17.807,25.454,0.094,-0.081,0.048,0.050,0.100,UNID-BLL
4FGL J2319.0+5102,108.452,-9.227,104.151,0.113,0.201,1.886,0.792,0.509,UNID-FSRQ
4FGL J2320.2+0707,86.876,-49.235,61.851,0.047,-0.191,-0.100,1.054,0.100,UNID-BLL
4FGL J2320.7+6115,112.257,0.283,38.944,0.156,0.795,0.657,0.277,0.835,unk-psr
4FGL J2321.4+6145,112.552,0.714,33.155,0.124,0.768,0.104,0.328,0.100,UNID-BLL
4FGL J2321.9-4842,335.605,-62.408,201.276,0.054,-0.511,-0.100,13.863,0.100,UNID-BLL
4FGL J2322.3+2248,97.475,-35.616,33.986,0.088,-0.318,1.012,0.015,4.646,UNID-BLL
4FGL J2323.1+2040,96.645,-37.586,64.601,0.058,-0.347,0.089,0.016,6.975,UNID-BLL
4FGL J2323.4+5849,111.740,-2.126,8260.107,0.011,0.888,0.159,96.262,3.971,snr-psr
4FGL J2323.9+2519,99.137,-33.493,85.311,0.065,-0.383,-0.052,0.374,0.100,UNID-BLL
4FGL J2324.5+7950,119.040,17.643,28.905,0.100,0.058,0.105,0.112,0.100,UNID-BLL
4FGL J2324.6+3115,101.935,-28.041,38.815,0.202,-0.092,0.670,0.187,0.278,UNID-FSRQ
4FGL J2326.9-4130,347.748,-67.467,139.028,0.089,-0.518,0.114,1.870,0.100,UNID-FSRQ
4FGL J2328.0-2557,31.774,-71.321,33.710,0.074,-0.737,0.521,0.006,3.045,UNID-BLL
4FGL J2328.2-4422,341.575,-66.003,52.223,0.046,-0.612,0.253,0.010,14.045,UNID-BLL
4FGL J2328.8+4537,108.148,-14.861,26.717,0.065,0.052,0.854,0.012,3.428,UNID-BLL
4FGL J2331.6+4430,108.256,-16.059,51.640,0.040,-0.115,0.116,0.012,51.875,UNID-BLL
4FGL J2333.1-5527,324.125,-58.360,652.291,0.034,-0.583,0.836,0.612,1.301,MSP
4FGL J2335.4-2345,39.827,-72.526,42.920,0.046,-0.689,0.446,0.011,6.745,UNID-BLL
4FGL J2336.2-0715,77.570,-63.329,25.169,0.127,-0.534,1.848,0.016,2.254,UNID-BLL
4FGL J2336.9-8427,305.030,-32.337,57.841,0.043,-0.003,0.093,0.016,1.533,UNID-BLL
4FGL J2337.7+1449,97.606,-44.386,47.089,0.055,-0.151,0.240,0.019,1.089,UNID-BLL
4FGL J2337.7-2903,21.858,-73.624,65.058,0.062,-0.731,0.032,0.089,0.100,UNID-BLL
4FGL J2338.1+0411,90.573,-54.049,57.937,0.103,-0.278,-0.100,1.244,0.100,UNID-BLL
4FGL J2339.4+3008,104.889,-30.193,69.416,0.060,-0.196,0.462,0.039,9.681,UNID-BLL
4FGL J2339.6-0533,81.341,-62.479,8219.737,0.014,-0.524,0.493,46.015,2.540,MSP
4FGL J2342.4-4739,331.597,-65.428,402.673,0.041,-0.588,0.586,0.392,1.125,UNID-PSR
4FGL J2342.7+3154,106.323,-28.733,45.574,0.185,-0.352,0.084,1.136,0.100,UNID-FSRQ
4FGL J2343.0-4756,330.964,-65.273,66.034,0.066,-0.608,1.487,0.063,5.526,UNID-BLL
4FGL J2346.7+8008,120.048,17.621,434.783,0.035,0.060,0.400,1.550,0.523,bll-psr
4FGL J2347.0-5720,319.217,-57.710,87.113,0.094,-0.489,0.205,0.307,0.100,UNID-FSRQ
4FGL J2347.9-5106,325.216,-63.193,494.629,0.055,-0.648,0.156,2.161,0.100,UNID-FSRQ
4FGL J2348.6-2054,53.044,-74.381,46.405,0.108,-0.668,0.390,0.021,0.770,UNID-BLL
4FGL J2350.0+2622,106.219,-34.500,27.310,0.054,-0.384,-0.020,0.009,0.100,UNID-BLL
4FGL J2350.5-3930,344.572,-72.275,38.773,0.099,-0.754,0.674,0.013,1.477,UNID-BLL
4FGL J2350.7+6738,117.203,5.445,63.991,0.115,0.753,1.121,0.713,0.745,UNID-PSR
4FGL J2351.3+3913,110.346,-22.198,38.123,0.144,-0.013,0.269,0.153,0.125,UNID-FSRQ
4FGL J2351.4-2818,24.444,-76.708,35.583,0.136,-0.712,0.429,0.014,1.084,UNID-BLL
4FGL J2353.2+3135,108.686,-29.662,64.730,0.072,-0.354,1.070,0.057,1.082,UNID-FSRQ
4FGL J2353.5+6646,117.427,4.588,56.243,0.456,0.936,0.172,29.620,0.100,bcu-psr
4FGL J2355.2-5247,321.276,-62.280,70.047,0.069,-0.630,1.518,0.042,1.535,UNID-BLL
4FGL J2357.7-1937,62.044,-75.499,38.038,0.068,-0.712,0.032,0.045,0.100,UNID-BLL
4FGL J2357.7+6802,117.927,5.698,48.999,0.138,0.700,1.048,0.343,0.794,UNID-PSR
4FGL J2357.8+6231,116.901,0.277,68.234,0.319,0.607,0.594,0.675,0.548,spp-psr
4FGL J2358.4+6547,117.522,3.463,115.320,0.085,1.046,0.618,1.681,0.616,bcu-psr
4FGL J2358.7+5646,115.717,-5.371,73.092,0.052,0.376,1.208,0.123,2.001,UNID-PSR
4FGL J2359.3+1444,104.436,-46.153,79.069,0.110,-0.446,0.794,0.167,0.440,UNID-FSRQ
4FGL J0025.0-2320,63.660,-82.956,32.787,0.128,-0.740,0.107,0.039,0.100,UNID-BLL
4FGL J0045.8-1324,117.236,-76.221,38.277,0.066,-0.737,0.882,0.009,4.300,UNID-BLL
4FGL J0116.8+6914,125.175,6.479,122.994,0.109,0.517,1.806,1.952,0.539,UNID-PSR
4FGL J0144.3+5959,129.359,-2.240,28.298,0.269,0.510,1.908,0.289,0.693,UNID-FSRQ
4FGL J0152.9-1109,168.065,-68.434,43.468,0.054,-0.714,0.260,0.009,13.651,UNID-BLL
4FGL J0230.3+1713,154.159,-39.613,27.559,0.105,0.252,0.747,0.060,0.945,UNID-FSRQ
4FGL J0233.7-2423,211.920,-66.832,25.713,0.087,-0.564,2.000,0.012,9.759,UNID-BLL
4FGL J0245.0+4755,141.856,-10.738,38.602,0.062,0.144,0.149,0.044,0.201,UNID-BLL
4FGL J0314.4-4805,259.754,-55.236,64.609,0.076,-0.632,-0.100,0.311,0.100,UNID-BLL
4FGL J0349.6+4026,155.848,-10.796,60.688,0.077,0.406,0.766,0.196,1.008,UNID-PSR
4FGL J0359.4+5414,148.231,0.890,1379.049,0.027,0.922,0.720,21.538,1.242,young
4FGL J0438.0-7329,286.039,-35.142,207.182,0.024,-0.145,-0.068,0.907,1000.000,UNID-BLL
4FGL J0444.4+1621,182.336,-18.708,46.570,0.122,0.482,0.856,0.175,1.121,UNID-PSR
4FGL J0449.3-2621,226.662,-37.377,50.617,0.159,-0.555,0.654,0.105,0.323,UNID-FSRQ
4FGL J0514.1-2437,226.509,-31.553,40.044,0.096,-0.596,0.243,0.012,0.781,UNID-BLL
4FGL J0527.1+1152,192.342,-12.749,47.054,0.186,0.433,0.493,0.683,0.144,UNID-FSRQ
4FGL J0529.1-0101,204.220,-18.706,61.138,0.115,0.126,0.671,0.280,0.480,bcu-psr
4FGL J0528.0-4647,252.995,-33.283,63.569,0.063,-0.445,0.346,0.038,0.629,UNID-BLL
4FGL J0534.5+2200,184.560,-5.778,569384.738,0.008,0.402,0.044,358491.480,0.100,young
4FGL J0552.0+2656,182.485,0.334,31.673,0.281,0.787,0.703,1.211,0.100,UNID-FSRQ
4FGL J0609.1+1544,194.142,-1.925,62.822,0.348,0.709,1.651,3.936,0.417,UNID-PSR
4FGL J0601.4-6057,270.023,-29.453,92.848,0.065,-0.393,0.148,0.049,0.284,UNID-BLL
4FGL J0608.6-2305,229.609,-19.351,51.363,0.084,-0.412,0.923,0.029,2.118,UNID-BLL
4FGL J0603.9+1901,190.672,-1.403,43.304,0.220,0.802,1.336,1.297,0.615,spp-psr
4FGL J0610.7+1656,193.320,-1.063,50.387,0.225,0.947,1.355,1.927,0.581,bcu-psr
4FGL J0612.2+1909,191.495,0.383,52.525,0.213,0.950,0.698,3.103,0.107,UNID-FSRQ
4FGL J0631.0+5626,158.697,19.636,86.230,0.056,-0.206,-0.100,3.562,0.100,UNID-BLL
4FGL J0631.5+1036,201.235,0.450,1899.674,0.021,0.936,0.643,39.456,2.331,young
4FGL J0633.7+0632,205.090,-0.933,14114.156,0.013,0.628,0.644,681.333,1.500,young
4FGL J0649.6-4017,249.839,-17.462,31.366,0.075,-0.137,-0.100,1.408,0.100,UNID-BLL
4FGL J0651.9-4330,253.247,-17.989,36.504,0.373,-0.182,1.649,0.263,0.319,UNID-FSRQ
4FGL J0659.9-2900,239.981,-11.083,29.363,0.075,-0.110,0.244,0.010,12.960,UNID-BLL
4FGL J0701.3-0327,217.138,0.634,37.937,0.173,0.796,0.860,0.302,1.128,UNID-PSR
