name,glon,glat,ts,r95,diffuse,d,Fp,Ep,source type
4FGL J1735.2-2153,4.764,5.713,74.219,0.073,0.716,0.396,0.431,0.458,UNID-PSR
4FGL J1735.3-0717,17.414,13.279,330.684,0.038,0.672,0.353,8.659,0.249,UNID-FSRQ
4FGL J1735.4-2944,358.114,1.401,66.403,0.095,1.219,0.786,0.911,3.186,UNID-PSR
4FGL J1735.7-3026,357.586,1.017,192.642,0.047,1.502,1.967,9.339,2.791,glc
4FGL J1736.1-3422,354.307,-1.173,340.018,0.038,1.215,0.899,18.332,1.576,young
4FGL J1736.1-2628,1.061,3.016,84.091,0.111,1.055,0.641,4.610,0.376,unk-psr
4FGL J1736.2-4443,345.563,-6.734,1845.886,0.020,0.546,0.667,23.253,1.033,glc
4FGL J1736.3-2929,358.492,1.433,176.729,0.082,1.226,0.637,4.633,0.715,UNID-PSR
4FGL J1736.6-1954,6.588,6.468,52.673,0.087,0.704,0.444,1.594,0.216,UNID-FSRQ
4FGL J1736.9-3357,354.778,-1.075,56.001,0.113,1.273,0.447,2.960,0.700,bcu-psr
4FGL J1736.9-3525,353.515,-1.877,29.113,0.178,1.075,0.482,1.424,0.486,unk-psr
4FGL J1737.1-2901,359.013,1.524,90.253,0.090,1.241,0.420,1.637,0.693,UNID-PSR
4FGL J1737.2-2808,359.692,2.045,67.659,0.147,1.189,0.176,2.525,0.151,UNID-FSRQ
4FGL J1737.2-2421,2.860,3.981,46.654,0.068,0.932,-0.073,7.136,0.100,UNID-FSRQ
4FGL J1737.3-5300,338.505,-11.184,35.843,0.046,0.349,0.033,1.042,0.100,UNID-BLL
4FGL J1737.3-3332,355.157,-0.909,147.345,0.073,1.275,0.558,31.365,0.368,UNID-PSR
4FGL J1737.5-0313,21.313,14.833,106.944,0.066,0.475,0.676,0.519,0.921,glc
4FGL J1737.5-4306,347.008,-6.097,55.200,0.168,0.608,0.502,0.060,0.949,UNID-BLL
4FGL J1737.6-2350,3.317,4.242,77.188,0.107,0.836,0.377,3.088,0.449,UNID-PSR
4FGL J1738.1-2453,2.591,3.552,196.783,0.086,0.928,1.190,11.818,0.548,UNID-PSR
4FGL J1738.2-2510,2.313,3.350,82.826,0.078,1.124,0.748,0.989,1.568,UNID-PSR
4FGL J1738.6-3627,352.837,-2.740,48.414,0.140,1.015,0.580,1.224,0.486,UNID-PSR
4FGL J1738.8-3241,356.007,-0.729,101.135,0.090,1.503,0.652,10.275,0.744,UNID-PSR
4FGL J1738.8-3418,354.631,-1.464,56.011,0.099,1.183,0.598,1.039,1.211,bcu-psr
4FGL J1739.1-1059,14.653,10.586,89.199,0.073,0.624,0.561,0.676,0.485,UNID-PSR
4FGL J1739.1-3446,354.321,-1.909,58.283,0.133,1.053,0.304,8.066,0.112,UNID-BLL
4FGL J1739.2-2717,0.641,2.091,44.883,0.075,1.105,0.466,2.263,0.732,UNID-PSR
4FGL J1739.2-2732,0.467,1.906,125.556,0.069,1.113,0.191,1.922,0.280,UNID-BLL
4FGL J1739.3-2531,2.149,2.996,234.039,0.046,1.036,0.463,6.311,0.714,UNID-PSR
4FGL J1739.4-3015,358.141,0.417,248.755,0.069,1.629,1.013,43.960,0.933,young
4FGL J1739.5-2929,358.716,0.929,81.462,0.141,1.467,0.960,9.477,0.998,UNID-PSR
4FGL J1739.5-3043,357.791,0.185,64.644,0.070,1.744,0.805,4.227,1.654,spp-psr
4FGL J1739.7-2836,359.583,1.301,98.100,0.080,1.297,0.809,4.121,1.564,UNID-PSR
4FGL J1740.1-1928,7.359,5.980,92.048,0.064,0.813,0.584,2.216,0.409,UNID-PSR
4FGL J1740.3-3058,357.684,-0.121,192.731,0.064,1.792,0.203,57.586,0.192,snr-psr
4FGL J1740.4-2850,359.468,0.985,139.310,0.050,1.476,0.976,4.104,2.858,UNID-PSR
4FGL J1740.5-2554,1.942,2.490,132.404,0.108,1.058,0.792,0.945,1.105,UNID-PSR
4FGL J1740.5+1005,34.113,20.278,82.882,0.112,0.139,0.429,3.294,0.100,young
4FGL J1740.6-3430,354.802,-2.009,151.677,0.085,0.995,0.600,1.028,1.383,UNID-PSR
4FGL J1740.7-6750,325.197,-18.712,121.551,0.102,-0.013,0.361,1.702,0.100,UNID-FSRQ
4FGL J1740.7-2640,1.367,2.147,180.240,0.064,1.116,0.856,5.030,1.458,UNID-PSR
4FGL J1741.1-1617,10.273,7.472,68.973,0.070,0.599,0.883,0.180,1.456,UNID-PSR
4FGL J1741.1-5341,338.184,-11.975,38.195,0.102,0.293,0.424,0.510,0.249,glc
4FGL J1741.1-3328,355.646,-1.625,70.310,0.066,1.091,0.847,2.136,1.525,UNID-PSR
4FGL J1741.3-3357,355.278,-1.889,36.698,0.099,1.046,0.652,1.369,0.797,UNID-PSR
4FGL J1741.4+1354,37.916,21.650,346.688,0.036,0.091,1.188,0.753,1.860,MSP
4FGL J1741.5-3119,357.514,-0.507,108.984,0.078,1.612,0.476,13.396,0.718,bcu-psr
4FGL J1741.5-2344,3.844,3.644,42.126,0.159,0.812,0.619,2.700,0.474,UNID-PSR
4FGL J1741.6-2730,0.736,1.526,124.494,0.077,1.228,0.588,6.154,0.538,UNID-PSR
4FGL J1741.9-2054,6.420,4.915,18203.351,0.014,0.748,1.446,3113.626,0.788,young
4FGL J1742.2-1229,13.673,9.231,26.896,0.150,0.613,0.123,0.500,0.100,UNID-BLL
4FGL J1742.3-3318,355.894,-1.699,439.077,0.040,1.170,1.034,20.540,1.423,young
4FGL J1742.5-2833,359.972,0.733,194.562,0.071,1.562,0.780,10.606,1.026,UNID-PSR
4FGL J1742.8-2246,4.998,3.706,190.700,0.070,0.831,0.711,2.817,0.725,UNID-PSR
4FGL J1743.0-3201,357.200,-1.009,101.473,0.086,1.478,0.330,5.015,0.401,UNID-PSR
4FGL J1743.1-3049,358.059,-0.524,50.556,0.082,1.698,0.327,8.541,0.585,UNID-PSR
4FGL J1743.2-1404,12.453,8.199,56.145,0.103,0.556,0.279,0.681,0.111,UNID-FSRQ
4FGL J1743.4-3123,357.654,-0.874,51.991,0.068,1.471,0.591,2.111,2.001,UNID-PSR
4FGL J1743.4-3406,355.401,-2.264,45.831,0.116,0.992,0.667,0.925,1.158,UNID-PSR
4FGL J1743.4-2406,3.836,2.926,107.774,0.109,0.913,0.381,1.251,0.461,UNID-PSR
4FGL J1743.5-2616,2.039,1.777,26.370,0.060,1.109,0.086,0.095,2.281,UNID-BLL
4FGL J1743.6-3341,355.727,-2.148,53.079,0.054,1.064,0.304,0.374,2.751,UNID-BLL
4FGL J1743.7-4321,347.434,-7.244,309.758,0.049,0.477,0.954,2.312,1.069,UNID-PSR
4FGL J1743.8-3143,357.431,-1.145,43.795,0.052,1.420,0.033,1.577,0.100,UNID-BLL
4FGL J1743.9-3539,353.886,-3.279,67.887,0.088,0.878,0.816,0.772,0.454,UNID-PSR
4FGL J1743.9-1824,8.882,5.834,97.727,0.085,0.700,0.982,2.998,0.634,bcu-psr
4FGL J1744.0-7618,317.103,-22.453,4895.451,0.015,0.310,1.127,41.437,1.543,MSP
4FGL J1744.0-2504,3.081,2.344,66.858,0.071,1.043,0.367,1.681,0.417,UNID-PSR
4FGL J1744.0-1311,13.346,8.460,279.058,0.037,0.575,0.735,1.501,1.812,UNID-PSR
4FGL J1744.4-1135,14.789,9.182,4117.333,0.018,0.668,1.267,180.924,0.936,MSP
4FGL J1744.7-1557,11.046,6.894,213.167,0.044,0.613,0.481,2.264,0.719,UNID-PSR
4FGL J1744.9-3322,356.111,-2.221,76.718,0.084,1.005,0.683,4.058,1.106,UNID-PSR
4FGL J1744.9-2153,5.920,3.797,92.978,0.092,0.820,0.232,1.750,0.210,UNID-FSRQ
4FGL J1744.9-2905,359.794,0.054,166.884,0.049,2.069,1.583,175.893,2.250,unk-psr
4FGL J1745.3-3502,354.786,-3.126,49.024,0.081,0.807,0.424,0.742,0.529,UNID-PSR
4FGL J1745.5-2249,5.210,3.253,57.506,0.082,0.877,0.479,4.504,0.219,UNID-PSR
4FGL J1745.5+1017,34.866,19.247,704.098,0.027,0.182,0.996,3.576,1.641,MSP
4FGL J1745.6-3626,353.626,-3.883,144.332,0.064,0.852,0.489,1.280,0.777,UNID-PSR
4FGL J1745.6-2859,359.947,-0.042,14267.068,0.010,2.154,0.222,11536.419,0.512,GC-psr
4FGL J1745.6-3145,357.560,-1.479,108.766,0.072,1.360,0.529,3.715,0.916,UNID-PSR
4FGL J1745.7-3254,356.622,-2.099,34.803,0.071,1.079,0.087,0.481,0.161,UNID-BLL
4FGL J1745.7-2506,3.316,1.991,122.817,0.082,1.099,0.730,2.790,0.941,unk-psr
4FGL J1746.0-2349,4.427,2.572,70.529,0.129,0.870,0.518,3.987,0.227,UNID-FSRQ
4FGL J1746.1-2541,2.870,1.526,79.499,0.078,1.115,0.433,2.690,0.532,UNID-PSR
4FGL J1746.4-2852,0.141,-0.096,1084.406,0.020,2.332,1.027,1225.850,1.824,pwn-psr
4FGL J1746.4-3541,354.283,-3.723,162.942,0.109,0.790,0.859,1.689,0.551,UNID-PSR
4FGL J1746.5-2019,7.469,4.326,135.333,0.101,0.844,0.422,2.557,0.427,UNID-PSR
4FGL J1746.8-3239,356.956,-2.155,2373.069,0.021,1.182,1.010,244.597,1.341,young
4FGL J1747.0-3505,354.876,-3.429,377.168,0.052,0.770,0.592,3.409,0.721,UNID-PSR
4FGL J1747.2-2957,359.304,-0.842,4571.663,0.016,1.717,0.624,3250.684,0.578,young
4FGL J1747.6+0324,28.633,15.755,237.361,0.040,0.406,0.420,1.337,1.096,UNID-PSR
4FGL J1747.7-2141,6.460,3.324,44.023,0.092,0.928,0.221,0.810,0.216,UNID-FSRQ
4FGL J1747.7-4037,350.219,-6.433,417.432,0.036,0.498,0.636,10.743,0.658,MSP
4FGL J1747.8-0316,22.565,12.563,46.414,0.036,0.593,0.677,0.060,7.846,UNID-BLL
4FGL J1747.8-3006,359.290,-1.012,53.603,0.089,1.569,0.449,3.892,1.152,UNID-PSR
4FGL J1747.8-1827,9.194,4.919,60.621,0.226,0.755,0.953,0.971,0.539,UNID-PSR
4FGL J1747.9-3224,357.270,-2.228,85.954,0.085,1.227,0.718,1.358,1.566,UNID-PSR
4FGL J1748.0-2446,3.840,1.690,6761.783,0.014,1.171,0.651,618.626,1.234,glc
4FGL J1748.2-1942,8.187,4.290,58.541,0.098,0.816,0.196,1.666,0.196,UNID-BLL
4FGL J1748.3-2906,0.177,-0.596,141.677,0.042,1.803,0.687,46.738,1.327,UNID-PSR
4FGL J1748.4+1601,40.729,20.948,47.873,0.102,-0.000,0.444,0.097,0.535,UNID-FSRQ
4FGL J1748.4+7059,101.579,30.659,27.834,0.133,-0.429,0.660,0.044,0.478,UNID-FSRQ
4FGL J1748.5-1648,10.755,5.671,78.419,0.186,0.738,0.982,4.343,0.266,UNID-PSR
4FGL J1748.8-3915,351.483,-5.867,199.568,0.042,0.539,1.065,4.026,1.266,UNID-PSR
4FGL J1748.9-2021,7.722,3.795,394.205,0.036,0.858,0.473,10.303,0.871,glc
4FGL J1749.0-2327,4.967,2.292,34.479,0.100,0.951,0.642,15.026,0.260,bcu-psr
4FGL J1749.0-2119,6.981,3.290,53.486,0.248,0.850,0.830,5.259,0.295,UNID-PSR
4FGL J1749.6-3143,358.074,-2.195,89.669,0.072,1.310,0.924,2.741,1.691,UNID-PSR
4FGL J1749.8-0303,23.046,12.214,447.895,0.043,0.578,0.427,9.740,0.314,UNID-PSR
4FGL J1750.0-3347,356.290,-3.566,47.593,0.140,0.884,0.521,1.003,0.895,UNID-PSR
4FGL J1750.2-3846,352.039,-5.891,126.412,0.088,0.574,0.748,0.388,0.770,UNID-PSR
4FGL J1750.3-3702,353.531,-5.006,836.664,0.024,0.662,0.430,12.639,0.643,glc
4FGL J1750.4-1721,10.475,5.038,48.446,0.089,0.702,0.651,0.448,1.126,UNID-PSR
4FGL J1750.4-3023,359.289,-1.697,96.087,0.094,1.178,0.611,1.655,1.232,unk-psr
4FGL J1750.6-1906,9.031,4.090,87.878,0.080,0.830,0.376,1.911,0.358,UNID-PSR
4FGL J1750.8-4405,347.402,-8.658,74.783,0.060,0.459,0.376,0.111,0.971,UNID-BLL
4FGL J1750.8-3106,358.893,-2.120,54.563,0.102,1.072,0.989,2.062,1.302,unk-psr
4FGL J1750.8-1246,14.534,7.115,36.696,0.122,0.778,0.568,0.675,0.411,UNID-PSR
4FGL J1750.9-3301,356.993,-3.023,43.731,0.128,0.933,0.355,0.588,0.774,UNID-PSR
4FGL J1751.1+0109,27.015,13.906,44.667,0.223,0.453,0.721,1.395,0.195,UNID-FSRQ
4FGL J1751.6-3002,359.724,-1.693,60.809,0.152,1.141,0.679,1.813,0.712,UNID-PSR
4FGL J1752.0+3606,61.794,26.934,112.360,0.044,-0.357,0.520,0.077,9.539,UNID-BLL
4FGL J1752.2-1731,10.584,4.568,25.449,0.069,0.699,0.122,0.648,0.100,UNID-FSRQ
4FGL J1752.3-2914,0.488,-1.566,195.497,0.066,1.134,0.379,8.821,0.336,UNID-PSR
4FGL J1752.3-3139,358.559,-2.651,114.956,0.104,1.018,0.377,1.061,0.506,UNID-PSR
4FGL J1752.4-0758,19.001,9.236,43.658,0.163,0.660,0.641,0.891,0.305,UNID-FSRQ
4FGL J1752.7-3810,352.796,-5.988,97.945,0.093,0.551,0.557,0.234,0.604,UNID-FSRQ
4FGL J1752.7-3040,359.331,-2.291,93.214,0.099,1.051,0.734,2.610,0.786,UNID-PSR
4FGL J1752.8-4449,346.991,-9.309,220.852,0.036,0.359,0.675,0.761,1.850,UNID-PSR
4FGL J1753.2-2848,0.963,-1.340,64.473,0.114,1.208,1.065,1.812,1.549,unk-psr
4FGL J1753.3-3325,356.831,-3.784,39.266,0.148,0.838,0.931,3.793,1.134,bcu-psr
4FGL J1753.8-2538,3.769,0.118,1579.408,0.018,1.668,0.632,205.227,2.051,UNID-PSR
4FGL J1753.9+2443,49.991,23.019,146.126,0.052,-0.088,0.360,0.128,2.280,UNID-BLL
4FGL J1754.1-4333,348.229,-8.908,55.856,0.034,0.399,0.353,0.057,10.517,UNID-BLL
4FGL J1754.3-4443,347.208,-9.495,159.443,0.053,0.343,0.525,1.300,0.510,UNID-PSR
4FGL J1754.3-2915,0.723,-1.841,50.716,0.089,1.008,1.034,1.699,1.316,UNID-PSR
4FGL J1754.3-3236,357.875,-3.318,66.509,0.107,0.873,0.886,1.078,0.716,UNID-PSR
4FGL J1754.6-2933,0.470,-1.985,241.268,0.054,0.999,0.964,7.370,1.459,UNID-PSR
4FGL J1754.8-3200,358.380,-3.224,87.327,0.084,0.892,1.066,0.932,1.889,UNID-PSR
4FGL J1755.0+0010,26.556,12.614,31.050,0.129,0.505,-0.100,2.994,0.100,UNID-BLL
4FGL J1755.3-3937,351.857,-7.184,61.705,0.098,0.462,0.580,0.251,0.663,UNID-PSR
4FGL J1755.5-3734,353.597,-6.175,29.655,0.067,0.547,0.150,0.072,0.464,UNID-BLL
4FGL J1755.6-2050,7.915,2.204,68.042,0.193,0.954,0.034,1.325,0.100,UNID-BLL
4FGL J1755.7-3259,357.616,-3.930,40.304,0.097,0.813,0.317,0.329,0.726,UNID-PSR
4FGL J1755.9-4009,351.312,-7.537,56.802,0.075,0.453,0.789,0.058,1.861,UNID-BLL
4FGL J1755.9+0953,35.619,16.760,35.044,0.055,0.239,0.687,0.051,25.122,UNID-BLL
4FGL J1756.1-2516,4.377,-0.125,135.601,0.103,1.830,0.508,85.460,0.316,unk-psr
4FGL J1756.3+0236,28.957,13.483,55.680,0.116,0.319,0.406,1.873,0.100,UNID-FSRQ
4FGL J1757.1-3554,355.233,-5.638,114.769,0.067,0.635,0.596,1.212,0.567,UNID-PSR
4FGL J1757.1-2848,1.412,-2.231,75.419,0.090,0.943,0.377,3.061,0.370,UNID-FSRQ
4FGL J1757.4-3125,359.169,-3.465,149.792,0.062,0.900,0.574,2.369,0.943,UNID-PSR
4FGL J1757.7-2337,5.934,0.435,56.560,0.088,1.550,0.296,4.671,1.306,spp-psr
4FGL J1757.7-6032,332.989,-17.185,553.734,0.026,0.062,0.840,1.002,3.547,MSP
4FGL J1757.8-1802,10.766,3.118,52.197,0.118,0.900,0.308,0.720,0.293,UNID-FSRQ
4FGL J1758.0-2953,0.573,-2.824,78.729,0.087,0.923,1.040,1.028,1.829,UNID-PSR
4FGL J1758.0-0725,20.132,8.322,71.365,0.188,0.735,0.756,9.003,0.148,UNID-PSR
4FGL J1758.3-3028,0.080,-3.160,223.974,0.043,0.932,0.293,1.967,1.105,bcu-psr
4FGL J1758.5-3219,358.421,-4.036,55.884,0.177,0.819,1.144,1.091,0.924,UNID-PSR
4FGL J1758.7-1621,12.390,3.785,85.260,0.096,0.841,0.652,2.423,0.626,bcu-psr
4FGL J1758.7-4109,350.784,-8.488,407.058,0.029,0.321,0.215,2.479,0.358,UNID-BLL
4FGL J1758.8-1654,11.900,3.502,60.685,0.107,0.864,0.750,0.372,1.188,UNID-PSR
4FGL J1759.0-0107,26.004,11.187,25.742,0.267,0.504,0.334,5.860,0.100,UNID-FSRQ
4FGL J1759.0-3922,352.368,-7.675,53.551,0.133,0.442,0.773,0.631,0.452,UNID-PSR
4FGL J1759.1-3849,352.874,-7.399,272.986,0.034,0.449,0.828,1.210,1.830,bcu-psr
4FGL J1759.2-0243,24.491,10.267,76.600,0.144,0.646,1.011,1.138,0.493,UNID-PSR
4FGL J1759.4-3103,359.701,-3.659,105.630,0.089,0.878,0.305,0.861,0.335,UNID-FSRQ
4FGL J1759.7-2141,7.858,0.935,152.593,0.043,1.394,0.548,13.439,1.210,unk-psr
4FGL J1759.8-1250,15.645,5.320,70.515,0.075,0.860,0.387,1.135,0.455,UNID-PSR
4FGL J1800.1-2417,5.666,-0.418,32.950,0.083,1.711,0.518,0.642,16.293,UNID-BLL
4FGL J1800.1-0323,23.948,9.768,28.488,0.083,0.728,0.244,3.246,0.112,UNID-FSRQ
4FGL J1800.2-2952,0.793,-3.181,85.901,0.105,0.819,0.961,1.453,1.066,UNID-PSR
4FGL J1800.2-2403,5.882,-0.353,74.317,0.052,1.799,0.035,1.496,0.370,UNID-BLL
4FGL J1800.3-5237,340.559,-14.075,27.004,0.078,0.183,0.676,0.027,2.734,UNID-BLL
4FGL J1800.5-2910,1.452,-2.966,102.597,0.088,0.869,0.491,0.933,0.752,UNID-PSR
4FGL J1800.7-2355,6.037,-0.344,196.391,0.038,1.768,0.119,16.312,0.762,unk-psr
4FGL J1800.9-2407,5.867,-0.519,178.959,0.040,1.730,0.201,17.805,0.969,UNID-PSR
4FGL J1801.0-3402,357.232,-5.441,77.759,0.083,0.664,0.239,0.390,0.227,UNID-FSRQ
4FGL J1801.0-2802,2.541,-2.504,89.657,0.083,0.886,0.669,2.425,0.732,UNID-PSR
4FGL J1801.1-3740,354.129,-7.260,160.209,0.094,0.406,0.715,0.541,0.325,UNID-FSRQ
4FGL J1801.1-2626,3.885,-1.711,127.877,0.044,1.202,1.553,1.982,3.392,UNID-PSR
4FGL J1801.2-2450,5.286,-0.943,249.693,0.047,1.466,0.440,51.265,0.761,young
4FGL J1801.3+0554,32.535,13.821,46.272,0.098,0.230,0.655,0.191,0.676,UNID-FSRQ
4FGL J1801.4-4307,349.246,-9.850,49.962,0.107,0.268,0.499,0.235,0.305,UNID-FSRQ
4FGL J1801.6-1418,14.482,4.150,89.410,0.159,0.886,0.689,8.458,0.253,MSP
4FGL J1801.6-2326,6.566,-0.299,371.035,0.029,1.816,0.596,1895.149,0.610,UNID-PSR
4FGL J1801.8-2358,6.079,-0.584,135.384,0.046,1.717,0.007,103.608,0.100,UNID-PSR
4FGL J1802.1-2652,3.662,-2.122,104.051,0.087,1.043,0.787,3.075,0.866,UNID-PSR
4FGL J1802.4+3634,62.905,25.044,45.839,0.090,-0.374,0.875,0.044,1.260,UNID-BLL
4FGL J1802.4-3041,0.318,-4.033,388.853,0.037,0.840,0.942,2.643,3.754,UNID-PSR
4FGL J1803.1-2724,3.289,-2.459,170.361,0.071,1.002,0.488,1.601,0.788,UNID-PSR
4FGL J1803.1-2148,8.147,0.201,2879.461,0.016,1.702,0.512,531.471,1.263,young
4FGL J1803.1-6708,326.854,-20.347,538.987,0.028,-0.026,0.592,0.778,1.641,MSP
4FGL J1803.2+1402,40.310,16.904,88.662,0.069,0.165,0.399,0.261,0.759,MSP
4FGL J1803.5-1639,12.669,2.568,40.252,0.158,0.994,0.837,1.893,0.503,UNID-PSR
4FGL J1803.7-3207,359.201,-4.947,140.729,0.086,0.746,0.797,0.925,0.747,UNID-PSR
4FGL J1803.8-2908,1.944,-3.542,135.690,0.106,0.737,1.133,6.372,0.503,UNID-PSR
4FGL J1804.4-0852,19.616,6.226,196.474,0.039,0.874,0.270,4.071,0.316,UNID-PSR
4FGL J1804.9-1745,11.839,1.835,43.337,0.104,1.144,0.449,2.540,0.504,UNID-PSR
4FGL J1804.9-3001,1.305,-4.189,85.018,0.162,0.688,0.883,0.674,0.950,UNID-PSR
4FGL J1805.1-3049,0.498,-4.621,97.336,0.117,0.759,0.290,2.424,0.109,UNID-FSRQ
4FGL J1805.1-3618,355.667,-7.246,387.271,0.034,0.446,1.093,1.949,1.592,UNID-PSR
4FGL J1805.3-2734,3.322,-3.053,46.240,0.134,0.783,0.481,0.740,0.407,UNID-PSR
4FGL J1805.6+0615,33.354,13.005,359.671,0.031,0.295,1.017,1.483,2.001,MSP
4FGL J1805.7+3401,60.457,23.678,278.902,0.054,-0.198,0.497,0.889,0.383,UNID-PSR
4FGL J1805.9-1549,13.699,2.549,78.206,0.164,1.047,0.295,1.651,0.188,UNID-FSRQ
4FGL J1806.1-3344,358.080,-6.257,93.347,0.091,0.594,0.080,1.606,0.100,UNID-FSRQ
4FGL J1806.2-2126,8.827,-0.243,929.704,0.027,1.817,0.628,373.677,0.659,unk-psr
4FGL J1806.9-2455,5.853,-2.056,62.642,0.118,1.155,0.737,3.582,0.625,unk-psr
4FGL J1806.9-2824,2.781,-3.798,150.823,0.061,0.762,0.248,0.650,0.334,UNID-BLL
4FGL J1807.1+2822,54.695,21.503,40.105,0.101,-0.078,0.168,0.041,0.228,MSP
4FGL J1807.8-4340,349.274,-11.158,124.104,0.057,0.215,0.556,0.561,0.928,glc
4FGL J1808.1-1234,16.763,3.722,58.781,0.158,0.921,0.486,8.671,0.261,UNID-PSR
4FGL J1808.2-1055,18.285,4.441,110.637,0.136,0.908,0.923,10.430,0.287,UNID-PSR
4FGL J1808.2-3005,1.502,-4.838,107.877,0.114,0.657,0.598,0.458,0.824,UNID-PSR
4FGL J1808.4-3358,358.034,-6.734,540.628,0.035,0.517,1.102,8.579,0.848,UNID-PSR
4FGL J1808.4-4521,347.823,-11.966,56.044,0.075,0.248,0.741,0.073,1.656,UNID-BLL
4FGL J1808.4-3522,356.834,-7.398,167.507,0.061,0.465,0.723,0.249,1.159,UNID-PSR
4FGL J1808.5-3701,355.362,-8.169,381.401,0.048,0.364,0.668,1.222,0.656,young
4FGL J1808.6-0110,26.950,8.974,31.391,0.153,0.777,0.763,1.476,0.331,UNID-PSR
4FGL J1808.8-1949,10.693,0.028,73.181,0.163,1.868,0.637,53.936,0.494,glc
4FGL J1808.9-2607,5.031,-3.065,74.707,0.107,0.875,0.648,0.709,0.558,UNID-PSR
4FGL J1809.0+5908,87.975,28.385,48.413,0.047,-0.398,0.243,0.005,8.504,UNID-BLL
4FGL J1809.0-2853,2.627,-4.487,56.168,0.130,0.654,0.944,0.730,0.953,UNID-PSR
4FGL J1809.2-2726,4.016,-3.639,45.886,0.115,0.783,0.342,1.907,0.566,UNID-PSR
4FGL J1809.8-2408,6.878,-2.266,145.611,0.070,1.207,0.408,13.939,0.259,UNID-PSR
4FGL J1809.8-2332,7.389,-1.997,81534.408,0.009,1.197,0.646,26413.621,1.198,young
4FGL J1809.9-2813,3.287,-4.273,50.932,0.096,0.707,0.406,0.343,0.713,UNID-PSR
4FGL J1810.1+2156,48.640,18.559,45.431,0.046,-0.011,-0.011,0.014,1000.000,UNID-BLL
4FGL J1810.1-1137,17.873,3.684,26.875,0.134,1.003,-0.009,3.365,0.100,UNID-FSRQ
4FGL J1810.2-3054,0.980,-5.686,34.118,0.098,0.592,0.784,0.663,0.985,UNID-PSR
4FGL J1810.3+1332,40.614,15.118,73.330,0.065,0.177,0.432,0.306,0.572,UNID-PSR
4FGL J1810.4+1700,43.966,16.513,40.300,0.185,0.115,0.759,0.252,0.450,UNID-FSRQ
4FGL J1810.5-1415,15.563,2.354,35.780,0.132,1.098,0.238,3.284,0.100,UNID-BLL
4FGL J1810.5+1744,44.648,16.803,3423.967,0.019,0.077,0.551,30.409,0.615,MSP
4FGL J1810.6-0945,19.573,4.480,113.127,0.097,0.942,0.607,3.885,0.290,UNID-PSR
4FGL J1810.8-3347,358.490,-7.143,102.618,0.057,0.448,0.483,0.126,2.959,UNID-BLL
4FGL J1811.3-2403,7.092,-2.546,194.760,0.051,1.016,0.426,4.496,1.190,MSP
4FGL J1811.5-1925,11.171,-0.345,60.801,0.046,1.751,0.608,2.151,5.165,young
4FGL J1811.5-1844,11.567,-0.059,51.261,0.104,1.778,0.943,100.660,0.591,spp-psr
4FGL J1811.7-1442,15.298,1.869,44.632,0.139,1.175,0.566,1.728,0.886,UNID-PSR
4FGL J1811.9-2336,7.525,-2.462,155.088,0.097,1.011,0.521,12.865,0.331,UNID-PSR
4FGL J1812.2-0856,20.538,4.475,61.140,0.181,0.900,1.033,9.171,0.367,UNID-PSR
4FGL J1812.4-4417,349.109,-12.129,35.364,0.132,0.214,0.260,1.644,0.100,UNID-FSRQ
4FGL J1812.4+4441,72.120,25.351,30.993,0.049,-0.395,0.051,0.004,1.164,UNID-BLL
4FGL J1812.8-3144,0.493,-6.499,170.424,0.037,0.596,0.594,0.960,1.418,UNID-PSR
4FGL J1813.0-0049,27.762,8.141,45.200,0.262,0.777,0.481,2.021,0.152,UNID-FSRQ
4FGL J1813.2-1128,18.373,3.094,75.182,0.080,1.100,0.517,6.921,0.481,UNID-PSR
4FGL J1813.4-1246,17.246,2.441,24931.004,0.011,1.201,0.647,8207.541,0.600,young
4FGL J1813.7-1152,18.069,2.811,176.764,0.069,1.320,0.571,8.025,0.718,UNID-PSR
4FGL J1813.7-6846,325.532,-21.856,138.383,0.046,0.056,0.285,0.282,0.497,UNID-BLL
4FGL J1814.2-3000,2.132,-5.935,62.542,0.061,0.521,0.498,0.309,0.834,UNID-PSR
4FGL J1814.4+3132,58.573,21.126,240.381,0.038,-0.176,0.709,0.831,1.479,MSP
4FGL J1814.6-3621,356.500,-8.968,111.706,0.074,0.299,0.267,0.071,1.420,UNID-BLL
4FGL J1814.6-2537,6.039,-3.978,133.119,0.095,0.784,0.637,0.805,0.877,UNID-PSR
4FGL J1814.7-3420,358.335,-8.045,115.038,0.052,0.400,0.626,1.822,0.551,UNID-PSR
4FGL J1815.1+5917,88.251,27.579,134.331,0.092,-0.428,0.917,0.405,0.388,UNID-FSRQ
4FGL J1815.2-2715,4.716,-4.819,127.049,0.065,0.586,0.353,0.756,0.886,bcu-psr
4FGL J1815.3-1336,16.813,1.569,56.055,0.129,1.237,0.729,4.033,0.736,UNID-PSR
4FGL J1815.8-1416,16.227,1.191,94.032,0.081,1.411,0.392,10.080,0.457,UNID-PSR
4FGL J1816.3-2903,3.273,-5.807,114.970,0.105,0.520,1.322,0.946,0.920,UNID-PSR
4FGL J1816.4-0057,28.132,7.370,34.928,0.140,0.795,0.279,0.243,0.255,UNID-FSRQ
4FGL J1816.4-2727,4.644,-5.168,168.071,0.048,0.539,0.667,1.464,1.049,UNID-PSR
4FGL J1816.4-6405,330.371,-20.553,272.326,0.046,-0.039,0.586,0.621,0.713,UNID-PSR
