name,delta,ts,r95,glat,glon,eflux100,nbb,class1,variability,nickname,pindex,curvature,e0,sin_b,uw_name,category
4FGL J2226.5+6901,0.019468420940812393,120.65307039115578,0.031188930473106762,9.719696061229284,110.55373922505349,4.160718420985772e-12,1,bcu,11.740665435791016,P88Y6161,2.21917555,-0.03920906990216855,3490.4260144967448,0.16882821612966434,J2226.6+6902,bcu
4FGL J2226.6+0210,0.015278385482752385,99.5800687687588,0.03136038261722099,-44.452006525062075,67.16711336170076,1.826744749809789e-12,2,bcu,25.398880004882812,P88Y6162,1.63060038,0.05696451407651293,9858.30688028427,-0.7003115684027217,J2226.6+0210,bcu
4FGL J2226.8+0051,0.038312573283396385,131.06075414689258,0.10100688725480009,-45.361775225855624,65.78158405740572,3.5362631337850175e-12,5,fsrq,53.72146224975586,P88Y6164,2.45175377,0.32686277478638504,643.948025156775,-0.7115574474484901,J2226.7+0050,fsrq
4FGL J2227.1+6455,0.14115195725861046,61.9841040619649,0.08992066032210042,6.106067424806421,108.49073395037718,4.323580929642756e-12,1,,15.833650588989258,P88Y6153,2.74214925,0.24309693602631022,1512.5302366360297,0.10636936768807335,J2228.4+6453,unid
4FGL J2227.9-3031,0.07873107410403048,70.5174571654643,0.05380782944977007,-58.51180223944275,17.954353121388767,1.6631908761246694e-12,1,rdg,13.120461463928223,P88Y6165,2.0285228,-0.018708898095320947,2625.9174354302354,-0.8527477746657631,J2227.8-3035,bcu
4FGL J2227.9+0036,0.012978040078303199,745.2762943640118,0.025109975683925465,-45.734172094620526,65.84299325052498,7.998968558223704e-12,4,bll,32.08182144165039,P88Y6166,1.925647,0.08729223207081804,2039.3420969731385,-0.7161091521349373,J2227.9+0037,bll
4FGL J2228.0-4155,0.016957641352729078,41.48570941796061,0.038130936554094434,-57.26712265612988,356.64010031851154,7.514779761810201e-13,2,bcu,16.61115074157715,605P-0818,1.79034045,0.05068661392064189,6908.025685266341,-0.8412006438553568,J2227.9-4156,bcu
4FGL J2228.5+2211,0.02802366205364449,124.89962520590052,0.04924226426843102,-29.818986875715822,84.42124717406115,2.2047556683371865e-12,1,bcu,10.016475677490234,P88Y6168,2.25042303,0.1363905772435836,1730.155017044739,-0.497261496884255,J2228.6+2210,bcu
4FGL J2228.6-1636,0.019784752549701093,149.55433125211857,0.036907992030156204,-55.403146232747936,43.13119335309163,2.684182798299749e-12,5,bll,51.242427825927734,P88Y6169,2.06980524,0.03946514172572524,2065.070649478902,-0.8231675487975532,J2228.7-1636,bll
4FGL J2229.1+2254,0.03429226644323544,58.91199944971595,0.04681723073608364,-29.26870615022975,85.04156051329726,1.093191233374202e-12,3,bll,18.722970962524414,P88Y6172,1.69320093,0.19681295458511272,9240.443592575157,-0.4889060713598897,J2229.1+2256,bll
4FGL J2229.2-6911,0.008112249962481596,179.65549426479265,0.05439856709026181,-43.12131113191186,319.3841803032639,3.067231363576857e-12,2,bcu,17.47722053527832,P88Y6173,2.48861032,0.08323065066548896,809.204549330369,-0.6835453098450169,J2229.1-6910,bcu
4FGL J2229.2+6421,0.020811265833255075,25.507626180537045,0.09871482213432708,5.597281471290594,108.30083714531612,1.994144876842399e-12,1,,25.081615447998047,504S-0647,2.34747319,0.10802092011643616,3650.473418981051,0.09753567881941066,J2229.3+6421,unid
4FGL J2229.3+5348,0.010841407967625652,45.26430004183203,0.051343981307315115,-3.4148311434671528,102.84524115921097,9.683734865413948e-13,1,unk,10.500997543334961,03bH-0121,1.42195636,0.7359679053649981,27585.726510474466,-0.05956476824695184,J2229.4+5349,other
4FGL J2229.7-0832,0.00483564920937419,7365.180963137653,0.019151368953268334,-51.710908391744965,55.230068600210004,3.471219991586136e-11,38,FSRQ,1070.6220703125,P88Y6175,2.5498054,0.08862463985694902,393.6927430473267,-0.7848943543980584,J2229.7-0832,fsrq
4FGL J2230.6+6619,0.097977566850842,47.1365051176399,0.09629853758476861,7.240135155442308,109.54026889799316,3.313373693847325e-12,1,,11.952828407287598,504F-0589,2.67776573,0.25638060996661105,1644.4060635304606,0.1260281697883657,J2231.3+6623,unid
4FGL J2230.9-7815,0.005445737080702969,189.40842442796568,0.03809086966288723,-36.475340981518464,311.3038662124736,4.035079211488416e-12,8,fsrq,46.55126190185547,P88Y6177,2.38821531,0.03913097042763658,1254.4113491594633,-0.5944767669031249,J2230.8-7815,fsrq
4FGL J2231.0-4416,0.029573601655756617,695.417187111394,0.03473174300591847,-57.07844488644884,352.2496063685044,6.885663051070083e-12,11,fsrq,294.04730224609375,P88Y6181,2.44775969,0.033564439612887575,721.3100321991342,-0.8394154587109359,J2230.8-4416,fsrq
4FGL J2231.6+2754,0.018747246550270505,37.48655639588833,0.05963025944038899,-25.529525353777114,88.80892000264706,7.963256397335275e-13,5,bcu,11.765365600585938,504F-1600,1.74265861,0.1834347658907276,9272.645939233642,-0.43097615503424647,J2231.6+2755,bcu
4FGL J2232.3+7616,0.014765287036130306,47.07254877965897,0.0415815582897025,15.634956403270158,114.8376010680507,2.253815435273483e-12,1,bcu,13.916443824768066,504F-0441,2.48278753,-0.026746382423670223,1872.8843227616144,0.26950740018331615,J2232.1+7615,bcu
4FGL J2232.3+6246,0.044243875217627945,74.6394178410992,0.07170629448351298,4.108852782632794,107.75219297465463,2.6913008435201136e-12,1,bcu,6.450676441192627,P88Y6182,2.3329671,0.31700785473883775,3321.301696950748,0.07165155825838093,J2232.0+6247,bcu
4FGL J2232.6+1143,0.011255179088189435,84534.90084911813,0.008805658949438204,-38.59318341292516,77.44501000686739,2.6023844747025995e-10,152,FSRQ,89796.515625,P88Y6183,2.46747023,0.13448250537043682,4135.3157403304085,-0.6237866133280384,J2232.6+1143,fsrq
4FGL J2232.8+1334,0.018550677021915964,38.35528439935297,0.06594404169114564,-37.20169483575825,79.0267010401555,7.593997019077349e-13,1,bll,10.707164764404297,P88Y6185,1.74057994,0.5198475589171803,8239.826812760346,-0.6046226763226319,J2232.9+1335,bll
4FGL J2233.3+6530,0.031127049059466564,184.81410907022652,0.0791351458379355,6.370106145229926,109.23065328809857,5.78845612084796e-12,1,,11.63654899597168,P88Y6186,2.65035333,0.6046158520153333,1255.7797672776246,0.11095042243045872,J2233.1+6529,unid
4FGL J2233.9-1229,0.021168654583659144,48.2308287601918,0.06554971875173456,-54.66189450870755,50.531551865328346,7.316471444599347e-13,1,bcu,12.554588317871094,P88Y6188,1.79966743,0.7087355429412745,4430.112648455065,-0.8157530959901294,J2233.9-1229,bcu
4FGL J2234.1-2656,0.020178060250371745,1424.7352893323405,0.021205038484107198,-59.50903008401926,25.282299105415113,1.0146527767703529e-11,7,bll,204.20379638671875,P88Y6189,2.07607357,0.05596092591235724,1557.7934353138637,-0.8617091401704382,J2234.0-2656,bll
4FGL J2234.2-4156,0.02741214760374825,171.24381182173963,0.03159106775410939,-58.38647979564138,355.9865164708384,2.0163324287086533e-12,3,,40.03055191040039,P88Y6190,1.89381919,0.09686437241318013,3174.02332447031,-0.851603264385954,J2234.2-4158,unid
4FGL J2234.7+0943,0.014222256066116917,1353.3512000082992,0.02321915586436043,-40.453662317682365,76.27933670062801,1.0465707349435923e-11,42,MSP,23.453922271728516,PSRJ2234+0944,1.35692852,0.2003554460829171,1290.6435218893143,-0.6488328613883412,J2234.8+0943,psr
4FGL J2234.8-2610,0.02591166454927093,33.96165280905552,0.07994764231714466,-59.549983616450774,26.774999357187074,1.1818305056036457e-12,1,,18.79867935180664,504H-0635,2.16992097,0.018481495264743852,2540.7314440443693,-0.8620715981629756,J2234.7-2611,unid
4FGL J2235.1-0623,0.0568927646922996,60.23799272428733,0.06672807084781994,-51.54127550852441,59.26952324703881,9.084293403288454e-13,1,bcu,27.056371688842773,P88Y6193,2.01413343,0.8502742452235201,3843.6591859280943,-0.7830564092527414,J2234.9-0624,bcu
4FGL J2235.3+1818,0.029471125982914004,159.31017192080617,0.054950997905491704,-33.87880295437229,83.1747018815532,2.252257233868933e-12,10,bll,18.107318878173828,P88Y6196,2.15638194,0.2680958256207955,1618.1608075402764,-0.5574380009352319,J2235.4+1817,bll
4FGL J2235.3-4836,0.008291821637017449,996.3529880845454,0.031810822055108774,-56.08192508769271,344.47988026106674,8.037195864055966e-12,18,fsrq,220.87876892089844,P88Y6194,2.38621443,0.07409134272894358,617.5962448903471,-0.8298362937704912,J2235.3-4835,fsrq
4FGL J2235.8-3627,0.010824528974289357,1385.424802210182,0.023833610428848056,-59.911948882093945,6.334503670167951,8.612829424030522e-12,8,bll,99.30504608154297,P88Y6197,2.14734892,0.09126160172027165,1117.7330786063412,-0.8652559904828113,J2235.9-3627,bll
4FGL J2236.2-1706,0.003318374676199334,277.710615777527,0.036639852709583115,-57.24570222297609,43.62051129397958,4.3235411197305976e-12,4,bll,12.012351989746094,P88Y6198,2.2423364,0.03727442519367852,1256.173777555476,-0.8409984319087318,J2236.2-1706,bll
4FGL J2236.3+2828,0.0054670606705897505,16825.657222330687,0.011919181101142819,-25.652309563384463,90.12474548430316,4.67857980888966e-11,53,fsrq,1281.39697265625,P88Y6201,2.10606769,0.1320985306294986,751.825508918227,-0.43290891836055667,J2236.4+2829,fsrq
4FGL J2236.4-2309,0.0041094518077445475,303.46033123426605,0.06988876774614544,-59.29192167091776,32.78029174196074,3.835221935866251e-12,8,bcu,54.43547439575195,P88Y6199,2.51286426,0.47994438622299684,630.0171807326835,-0.8597802798480035,J2236.4-2309,bcu
4FGL J2236.5-1433,0.002538055492665069,15629.515198707348,0.011738471933574711,-56.21627764831419,47.876650914486966,5.275178659480118e-11,67,BLL,1889.905029296875,P88Y6202,2.12788585,0.07524825553174574,870.4821483649284,-0.8311424785189403,J2236.5-1433,bll
4FGL J2236.6+3706,0.026101815858435747,48.11707469110843,0.04118285998310542,-18.366277011518463,95.12344062471476,1.3553973451597166e-12,2,bll,24.939434051513672,P88Y6204,1.92101459,-0.03496117134634269,6358.381404330782,-0.31509049553570595,J2236.5+3706,bll
4FGL J2236.9+1839,0.007218895964471446,39.18207875313237,0.04901445288100436,-33.795834223126256,83.80991120650293,6.481336205581251e-13,1,,8.948392868041992,S8008-4121,1.78622874,0.5818553940228732,6884.608504890443,-0.5562351960391144,J2237.0+1840,unid
4FGL J2237.0-3921,0.006052570592964636,259.24478278605966,0.037689462874023874,-59.59148665476336,0.6144623096458507,4.019087750990885e-12,9,fsrq,197.87820434570312,P88Y6205,2.50225615,-0.005498381238744354,759.7642959165469,-0.8624384702016743,J2237.0-3921,fsrq
4FGL J2237.2-6726,0.025404383484955037,76.65517342393287,0.05226675866082687,-44.87593764593742,320.31477826934673,1.2630444873465649e-12,1,,20.948875427246094,P88Y6206,2.038815,0.08616631060051061,3089.572450198264,-0.7055740288671595,J2237.3-6727,unid
4FGL J2237.4+5124,0.006517669003662691,57.69986123382114,0.05822623121762736,-6.106961001427373,102.68407614266256,1.8641374595714752e-12,5,bcu,16.94866180419922,03bP-0192,2.21747885,0.08762722909027021,3540.028173406485,-0.10638487504910647,J2237.4+5125,bcu
4FGL J2237.6-5126,0.05893022333867203,130.8235483901808,0.14558719887252303,-55.0699810093082,339.68670283429265,3.3084784494969627e-12,2,,26.47096061706543,P88Y6208,3.0,0.32104901859987267,884.1618993463521,-0.8198519988038564,J2238.0-5127,unid
4FGL J2237.8+2430,0.03178165388218145,35.79950590059161,0.04511456191917694,-29.109669474704265,87.91792446558159,5.912387831214268e-13,1,,8.734761238098145,605H-0270,1.65267826,0.5837902211128454,11678.733809314524,-0.48648283494149835,J2237.6+2431,unid
4FGL J2238.5+5903,0.008723842509014947,8190.249539481476,0.014820909028311131,0.48332082586466407,106.56775708836469,6.283242052422117e-11,1,PSR,13.616593360900879,PSRJ2238+5903,1.49476206,0.2631275005367528,1377.6750316033244,0.00843543971199756,J2238.5+5903,psr
4FGL J2239.5-2440,0.01249019943578182,36.73627980001038,0.050073654561592656,-60.33350955346695,30.186513671336044,8.518152023353163e-13,5,bcu,12.589726448059082,504H-0638,1.78345965,-0.07768968822581268,9065.709963495792,-0.8689211358755521,J2239.6-2439,bcu
4FGL J2240.3-5241,0.011001749130286995,244.04995643359143,0.0258509754818973,-54.72403408055447,337.5483983085633,5.968623908590116e-12,2,,23.666179656982422,P88Y6212,2.15961109,0.03639971368539774,1990.5758227961207,-0.8163799144256895,J2240.3-5240,unid
4FGL J2240.3-1246,0.018627418622370946,56.92105451668613,0.046703385303861304,-56.171120489614225,51.44466926917239,1.3047048304456982e-12,25,bcu,10.971128463745117,P88Y6214,1.77915441,-0.016959048798126375,8230.201208394115,-0.830703967070238,J2240.3-1247,bcu
4FGL J2240.4+5133,3.7842055574043124e-05,210.0865322989412,0.05495033276873106,-6.211483169966652,103.16023431870414,6.346284463761958e-12,9,bcu,84.26188659667969,P88Y6211,2.64081419,0.08477686456410671,868.255047928814,-0.1081986004014438,J2240.4+5133,bcu
4FGL J2240.6+5833,0.011483348400354192,385.6382011491805,0.04131801467821946,-0.10514755193572828,106.57495879315462,9.8292339579066e-12,1,PSR,5.5959696769714355,PSRJ2240+5832,1.30423898,0.35176453261274165,1982.0836181640625,-0.0018351699515928295,J2240.7+5833,psr
4FGL J2240.7-4746,0.0035619906607247827,142.64155495585874,0.029336218065537066,-57.257876899005204,345.059391854811,2.46799277988908e-12,3,bcu,17.15261459350586,P88Y6215,2.24293199,-0.04464907610296498,1651.6997598232465,-0.841113377008621,J2240.7-4746,bcu
4FGL J2241.1-4122,0.00868466178926146,32.94352217816049,0.05093800634183324,-59.77828573484964,356.35262950274944,4.67476330279677e-13,1,bcu,9.540468215942383,504H-0637,1.56521338,0.7692613491787903,11804.73936891119,-0.8640841026638867,J2241.0-4122,bcu
4FGL J2241.2+4303,0.03213495466227001,78.83058137749322,0.09663925170120806,-13.688456261747152,99.09037910065514,2.026865664327744e-12,3,,11.434737205505371,P88Y6216,2.45657952,0.6379986189326892,913.4678666313492,-0.2366423971958372,J2241.3+4304,unid
4FGL J2241.2+4120,0.006775820679338135,278.05839330446906,0.028949802526774857,-15.192416165332887,98.17873169124744,5.7036600789029394e-12,27,bll,18.66647720336914,P88Y6217,2.26434834,0.05194471610572293,2210.915444006753,-0.2620614439773156,J2241.2+4120,bll
4FGL J2241.3+2943,0.005405678637995938,135.15696324477904,0.03378141252292939,-25.19758049532079,91.86997904091508,2.72292748942742e-12,9,bcu,26.717607498168945,P88Y6219,2.04777709,-0.03196330418391291,2920.648691241662,-0.4257410818564946,J2241.3+2942,bcu
4FGL J2241.4-8327,0.004818182464235328,185.48453092342243,0.04070773067484309,-32.58576653566333,307.0971199925776,2.5434718290443466e-12,3,,18.772001266479492,P88Y6218,2.14557888,0.3593414806465467,1968.190207061904,-0.5385614856720164,J2241.5-8327,unid
4FGL J2241.5+0454,0.007989925837762889,36.78714387083892,0.06407714984468729,-45.163773446971256,73.59419826813561,9.5545938082499e-13,4,bcu,21.597721099853516,03bH-0183,1.73859617,0.08003185673771673,8962.021313838102,-0.7091250738111256,J2241.5+0454,bcu
4FGL J2241.7-5236,0.006808614794007344,8804.133914716542,0.013482250184599913,-54.93704045462777,337.44150248772587,2.561183299162252e-11,3,MSP,8.679985046386719,PSRJ2241-5236,1.0,0.4479668902819478,1829.157277309276,-0.8185212746148844,J2241.7-5236,psr
4FGL J2241.9+5729,0.01323557745144505,43.33228056365624,0.2066680484878484,-1.1159630176472202,106.19832546755542,3.037208270707772e-12,1,unk,13.037616729736328,605N-0575,1.66870092,0.39505155915786627,1397.1209783969816,-0.019475997523579366,J2241.9+5729,other
4FGL J2243.4-2544,0.01144712695578411,2329.140506267431,0.018995058989219306,-61.38652725485677,28.348724681538894,1.486675275869636e-11,10,bll,40.86760711669922,P88Y6222,2.14354821,0.07635321830790076,1650.5037771134105,-0.8778703897517122,J2243.4-2544,bll
4FGL J2243.5-3931,0.0375048174032016,136.05242434167303,0.046847695971369535,-60.715587713444926,359.65457048443506,2.830438523531172e-12,4,bcu,23.808734893798828,P88Y6223,2.56717133,-0.05630902432751661,723.9362858446283,-0.8722023800411225,J2243.3-3932,bcu
4FGL J2243.5+3220,4.078144081316207e-05,25.20806115877349,0.04666754072178922,-23.196498180364813,93.79983848275072,5.02604978522909e-13,5,bcu,10.799220085144043,011H-0150,1.88605934,0.29270704654597024,8669.514778163528,-0.3938857328819423,J2243.5+3220,bcu
4FGL J2243.7-1231,0.00955710777190449,255.4414848840097,0.033462418658028105,-56.73459306617707,52.62255215272707,5.361700028255006e-12,48,bll,8.9237060546875,P88Y6224,2.22358804,-0.05644670188451606,2139.935240322905,-0.8361386886203465,J2243.6-1231,bll
4FGL J2243.8-2510,0.0585016063881598,112.74831905879546,0.13428725132640507,-61.414590923801256,29.47852541775846,3.6401315885245055e-12,8,bcu,42.67094421386719,504F-1818,2.77421983,0.12558391411836567,513.8306892346395,-0.8781048504637691,J2243.9-2513,bcu
4FGL J2243.9+2021,0.005339194992914632,9405.82449647598,0.010997077954796384,-33.368777210004446,86.57575068188446,4.025278959041552e-11,22,bll,163.04217529296875,P88Y6225,1.81877835,0.08128114311512502,2099.339897862351,-0.5500257159708515,J2243.9+2021,bll
4FGL J2244.2+4057,0.00357340745787752,11811.467987852404,0.011193672828533428,-15.805261454402531,98.50382887145378,4.6937956537060097e-11,44,fsrq,5494.86669921875,P88Y6227,2.12012812,0.0892197896744884,1351.7297236548534,-0.27236860608476565,J2244.2+4057,fsrq
4FGL J2244.6+2502,0.020405711384973095,109.46727952780202,0.03977295699951415,-29.525054307712278,89.7520159587183,1.5697210165559166e-12,2,bll,12.961494445800781,P88Y6228,1.82476897,0.23819366629951322,3975.6941891768633,-0.4928041022913992,J2244.5+2503,bll
4FGL J2244.9-0007,0.015805698187269915,66.73454242624575,0.05662420702024933,-49.34559575700562,69.309297562009,2.353727381386921e-12,3,bll,12.336991310119629,P88Y6229,2.37295939,-0.02107251268680388,1188.3696543556416,-0.7586530334395101,J2244.8-0007,bll
4FGL J2245.8-4148,0.02147826709161431,26.229144002660178,0.0787045502661322,-60.46596635999192,354.9386569147937,4.5427056588698635e-13,1,,9.713247299194336,011P-0237,1.90567137,0.3912132677079627,3850.830078125004,-0.8700630432721694,J2245.7-4149,unid
4FGL J2245.9+1544,0.027992565837538758,475.019507097546,0.026470594123719823,-37.44281825075797,83.83930840716872,9.023315091485047e-12,86,bll,36.26091384887695,P88Y6233,2.29667768,-0.061149184646414056,1561.879110675678,-0.6079693515642662,J2246.0+1544,bll
4FGL J2246.4+8426,0.9692996624124378,33.94819210516289,0.21693965179819688,22.63717088141522,120.81139747828843,2.094474085047725e-12,1,,10.182940483093262,03bF-0068,2.95888076,0.1899170218768398,475.5579257724602,0.38489417831356953,J2316.8+8506,unid
4FGL J2246.5-1204,0.03232128009286068,91.60745486221276,0.09277267861297303,-57.08417036250271,53.919609030007365,2.1852843667637564e-12,48,fsrq,92.76885986328125,03bS-0268,2.58585731,0.5713896498058868,1270.1365940969283,-0.8394697646387245,J2246.4-1205,fsrq
4FGL J2246.7-5207,0.0022647491300963733,147.49316616530996,0.03300101768314126,-55.83217168121112,337.40122963257255,2.050533075559613e-12,1,bll,20.986297607421875,P88Y6235,1.75695898,0.051314770130700404,5792.389598122772,-0.827396054682887,J2246.7-5207,bll
4FGL J2247.4-0001,0.011228599198788268,364.4984526655171,0.026851328929928264,-49.74303835221382,70.12281307117338,4.4887423816938394e-12,1,bll,19.256704330444336,P88Y6238,1.91985497,0.12971346654723215,2971.416063027563,-0.7631539577106842,J2247.5-0001,bll
4FGL J2247.5+5812,0.01631709281316341,48.12115413509309,0.07867192182683862,-0.8452077128181046,107.20803699161627,2.2562259144853603e-12,3,,20.62336540222168,504P-0719,2.31282943,0.21182911413978323,3337.0450213695203,-0.014751122436282127,J2247.6+5811,unid
4FGL J2247.5-3700,0.028889867342099935,34.238751315686386,0.11215554995609239,-62.10343912317182,4.451569369964882,1.068085542375597e-12,1,fsrq,11.834816932678223,504N-1541,2.07156942,0.08778242852337526,1248.3572893406838,-0.8837937155264315,J2247.4-3658,fsrq
4FGL J2248.7-3235,0.009137392649434799,674.1325481464155,0.045933894336153226,-62.938421741591036,13.813801011928817,7.355566746512961e-12,13,fsrq,210.731689453125,P88Y6243,2.64282545,0.07062026130202348,558.1657079755976,-0.8905180864197512,J2248.7-3235,fsrq
4FGL J2248.9+2107,0.005618625150805961,3432.272835704964,0.015763181941217258,-33.381696752357314,88.25528126844375,1.7034665343501835e-11,37,fsrq,2436.167236328125,P88Y6244,2.12951271,0.19457131885829426,1256.6406250000025,-0.5502140182358846,J2248.9+2107,fsrq
4FGL J2249.4+6222,0.019849620641061883,129.57466984260827,0.08026665769542571,2.7636927511029645,109.30773015430246,1.7191852524489478e-11,2,,12.650396347045898,605S-0359,3.0,-0.009996801310541148,773.4180613426029,0.048216835522650776,J2249.5+6221,unid
4FGL J2249.4-1300,0.03319338142038305,70.89712224702816,0.039286489231929254,-58.15078228449733,53.18298323759723,5.093674341113734e-12,80,bll,171.7717742919922,P88Y6246,2.18864333,0.03807002019070582,6853.4542297774615,-0.8494397185517811,J2249.2-1259,bll
4FGL J2249.7-5944,0.01165142231506269,131.92596893385053,0.036962236011493885,-51.32066211539493,327.0272923394614,2.062305322020693e-12,1,bcu,18.179494857788086,P88Y6247,2.08674777,0.027909102671586083,2308.226432733498,-0.7806558328089059,J2249.7-5944,bcu
4FGL J2249.9+0452,0.08458130831225202,56.56479522562586,0.05522150364848747,-46.55042594272228,75.9057474778118,1.463721494488572e-12,4,bcu,19.754728317260742,P88Y6248,1.9082771,0.040911572872770474,3978.184935896612,-0.7259799099932338,J2250.0+0456,bcu
4FGL J2250.0-1250,0.007668641617392435,32831.606204409734,0.011132776825989859,-58.22961911202342,53.570571874053876,9.490149326342878e-11,92,bcu,9390.103515625,998P-0502,2.32973759,0.06800833202519341,993.8611319789964,-0.8501649897520774,J2250.0-1251,bcu
4FGL J2250.0+3825,0.0036971724715004653,689.7434050473385,0.01607664207889825,-18.56234127057225,98.25809941154922,7.379601553712741e-12,2,bll,44.81427001953125,P88Y6249,1.78023822,0.024206220492806185,4935.255437911395,-0.3183363018222671,J2250.0+3825,bll
4FGL J2250.4+1748,0.01618862174300554,104.2167503470555,0.07300533724548892,-36.32716299626866,86.419447814956,2.949990451683165e-12,74,bll,25.27910614013672,P88Y6250,2.54947206,0.2858315935121758,1242.2227306365976,-0.5923951897336123,J2250.5+1749,bll
4FGL J2250.5+3305,0.01404950748450893,373.4120229809778,0.050684499912409975,-23.295294972516555,95.60967414828322,3.8308624764016825e-12,2,,13.182746887207031,P88Y6254,2.29302362,0.5788891291183984,1085.9369334258215,-0.3954700800464844,J2250.5+3305,unid
4FGL J2250.6+5809,0.03766475395065411,33.97137206234038,0.10785085611243724,-1.0636361679799842,107.49503738087924,1.2162721218831265e-12,1,,12.635805130004883,504H-0362,1.76792369,0.7764364414918956,10699.946769647682,-0.018562886940222175,J2250.3+5807,unid
4FGL J2250.7-2806,0.0006372743662183833,3699.650464122184,0.01763379039141013,-63.31907806255077,23.75309178772528,1.9613346020264012e-11,44,bll,879.4548950195312,P88Y6255,2.17353959,0.07190746145823157,1065.1699057906878,-0.8935209507964239,J2250.7-2806,bll
4FGL J2251.2+5550,0.03460450065061807,28.19418998900801,0.07243753767942729,-3.175030880142319,106.60683261322768,1.4066771786511045e-12,5,bcu,40.546470642089844,998S-0268,2.25495198,0.1680836417886744,3457.765826924611,-0.05538638585800558,J2251.4+5550,bcu
4FGL J2251.5-4928,0.0024637331650058797,617.2377603892237,0.02401770293805372,-57.94379079858566,340.657911053235,5.159067022683772e-12,3,bll,110.95036315917969,P88Y6256,1.85803853,0.08136503483214819,2892.551602363991,-0.8475278184643232,J2251.5-4928,bll
4FGL J2251.7-3208,0.006389718231713796,91.2144425981678,0.045228315176922315,-63.61336899839922,14.73984757434374,1.966401331243848e-12,7,bcu,12.750994682312012,P88Y6258,1.98674844,-0.04862215913440382,3941.268954027361,-0.8958154839332119,J2251.8-3208,bcu
4FGL J2252.0+8149,0.07367003170635003,32.10011163982563,0.23360895997414374,20.0407332962698,118.59294180205453,1.354108294207953e-12,1,bcu,16.45771598815918,504P-1375,1.65819432,0.40248099917503666,1066.8701219558716,0.3426881126390498,J2250.6+8152,bcu
4FGL J2252.0+4031,0.009474426028122741,1092.4883135419805,0.018925060963344686,-16.880332288150928,99.63464919134579,1.0210971029857604e-11,13,bll,33.58272171020508,P88Y6259,2.05986197,0.049516552870909614,1927.988284779869,-0.29037373459205,J2251.9+4031,bll
4FGL J2252.6+1245,0.006644429962386266,56.05175268929452,0.055959528766990986,-40.80359823972884,83.27195714039199,1.4562362787275886e-12,29,bll,11.934606552124023,P88Y6260,1.84529977,0.014791318190782166,5864.117176682925,-0.6534681428468461,J2252.6+1244,bll
4FGL J2252.6+5808,3.302495694447425e-05,39.50696371681988,0.09849422809663631,-1.1865699759527684,107.77859452011558,1.8247144022930734e-12,3,spp,14.603095054626465,204F-0099,2.22344379,0.24416798728589262,4361.428563902602,-0.020708072579327552,J2252.6+5808,other
4FGL J2253.2-1232,0.06172499730748384,140.9586816689698,0.08610961111016562,-58.784777888698656,54.93851207734435,3.0865306063729938e-12,56,bcu,33.654048919677734,P88Y6261,2.58800462,0.6564953392174999,1063.7093509824786,-0.8552266026510301,J2253.4-1232,bcu
4FGL J2253.3+3233,0.04100755588923755,65.58162523782812,0.04075919755064115,-24.00377051143931,95.90756215430339,1.827836440344952e-12,4,bcu,21.11212921142578,P88Y6262,2.16040005,0.009392456089707402,2945.1505752603302,-0.4067967606475225,J2253.3+3235,bcu
4FGL J2253.7+1405,0.030665477067296915,105.53454853780568,0.03966463313278766,-39.88826672500139,84.59925369504018,2.207157604301069e-12,60,bll,20.154367446899414,P88Y6264,2.10005635,0.06984171702134612,3622.61063021588,-0.6412925147563026,J2253.9+1404,bll
4FGL J2253.9+1609,0.0025265614973465074,580638.7942292262,0.008393261964304278,-38.18263258162271,86.11702498537458,6.943833002868192e-10,226,FSRQ,96038.0625,P88Y6266,2.14849536,0.07876687475362187,985.3913159501874,-0.618170159083847,J2253.9+1609,fsrq
4FGL J2254.2+4305,0.048835743261183374,73.77945183473639,0.07772206253468252,-14.800173470392949,101.19240850957583,2.160814385961031e-12,4,bcu,4.7790422439575195,504P-1058,2.388672,0.23530374957299038,1497.8306835635967,-0.2554486851176437,J2254.0+4303,bcu
4FGL J2254.4+0108,0.19610182305537016,55.3751442754874,0.10491775758462484,-50.2082440777007,73.04962859160077,2.4800295854397387e-12,3,,14.871064186096191,211P-0981,2.64757503,-0.025965947533046485,723.6441308744387,-0.7683756186562561,J2254.2+0057,unid
4FGL J2254.8-2725,0.012703078001871563,229.7330902522663,0.027397785073336938,-64.14405120761884,25.5060954852013,3.626265518930859e-12,27,bll,61.88075637817383,P88Y6268,1.97090945,-0.00036200936783248316,4994.208451788657,-0.8998933431329186,J2254.8-2725,bll
4FGL J2254.9+5802,0.0900849145868725,53.50909026991576,0.0982558179941666,-1.3849517440419497,108.09522506223847,2.4291194014972063e-12,1,unk,15.38507080078125,P88Y6269,2.37716177,0.25280685181902074,3521.127953796324,-0.024169614101053002,J2255.5+5806,other
4FGL J2255.2+2411,0.0009354091442527584,1090.900051701814,0.019749966858451835,-31.532348641841065,91.630668437715,8.277747589084613e-12,5,bll,46.32078170776367,P88Y6270,1.91128463,0.11471519110259898,2140.7236605665435,-0.5229798737875571,J2255.2+2411,bll
4FGL J2256.0-2740,0.06796873739461118,611.8191933500348,0.05216243857729338,-64.40472761089642,25.100161559674195,1.1350464188661753e-11,38,fsrq,95.43329620361328,P8010-0984,2.84091623,0.06327146439167874,517.2098670338565,-0.901868175756828,J2255.9-2737,fsrq
