name,log_nbb,pindex,curvature,log_e0,abs_sin_b,log_eflux,category,ts,r95,glat,uw_name,ra,dec
4FGL J0347.0-6400,0.477121,2.376895,0.437845,3.323551,0.690914,-11.993957,X,74.068363,0.052998,-43.702488,J0346.9-6401,56.738060,-64.021639
4FGL J0347.5+0722,0.477121,1.822828,0.230847,3.960356,0.575827,-12.003924,bll,45.071098,0.045737,-35.157543,J0347.5+0723,56.897390,7.390415
4FGL J0348.5-1804,0.301030,1.831636,0.015781,3.848931,0.747130,-12.075400,bll,33.848616,0.059087,-48.342377,J0348.5-1804,57.149103,-18.080783
4FGL J0356.9+3013,0.000000,1.172271,0.490867,3.186080,0.301411,-11.831047,psr-like,35.096387,0.114248,-17.542371,J0356.9+3011,59.234382,30.193105
4FGL J0357.7-6808,0.602060,1.732537,0.197135,3.988632,0.650970,-12.154339,bll,37.126722,0.040959,-40.614746,J0357.7-6808,59.435195,-68.142176
4FGL J0358.6+5912,0.602060,2.287764,0.159157,3.015762,0.079885,-11.446976,fsrq,35.022963,0.212919,4.581963,J0358.6+5912,59.653880,59.215305
4FGL J0358.7-7403,0.000000,2.410761,0.157116,3.115656,0.605647,-11.825653,bll,48.071778,0.085028,-37.275380,J0358.7-7403,59.694942,-74.061232
4FGL J0359.3+3626,0.000000,2.502129,0.720100,3.058680,0.218398,-11.662544,X,72.304052,0.114579,-12.614956,J0359.1+3625,59.777442,36.424324
4FGL J0402.8-2747,1.000000,2.362422,0.447352,2.971467,0.741744,-11.937695,fsrq,54.936584,0.139515,-47.880193,J0402.5-2746,60.628261,-27.771683
4FGL J0403.3+1249,0.000000,2.155899,-0.100024,3.556240,0.479984,-11.739413,bll,26.799771,0.086348,-28.684361,J0403.3+1247,60.835841,12.797886
4FGL J0405.4-6929,0.698970,2.325970,0.124144,3.173898,0.633544,-11.659699,fsrq,120.294938,0.048317,-39.312111,J0405.6-6929,61.402874,-69.487104
4FGL J0405.9+3041,0.000000,2.731822,-0.096992,3.031230,0.273146,-11.554111,fsrq,25.315164,0.077019,-15.851585,J0405.9+3041,61.489795,30.685506
4FGL J0406.2+0639,0.602060,2.383877,-0.056274,3.220286,0.530980,-11.552065,bll,50.153602,0.065118,-32.071702,J0406.1+0637,61.544474,6.631381
4FGL J0409.2+2542,0.000000,2.119507,0.006979,3.589709,0.323339,-11.568094,bll,84.431697,0.044346,-18.864970,J0409.2+2543,62.306304,25.726726
4FGL J0409.3+0210,0.000000,2.258263,0.031348,3.232560,0.560689,-11.761688,bll,26.347216,0.085327,-34.103434,J0409.3+0210,62.325511,2.173972
4FGL J0409.4-3822,0.698970,1.896283,0.421182,3.771478,0.736343,-11.947575,bll,82.801843,0.041636,-47.420858,J0409.3-3820,62.345096,-38.345056
4FGL J0409.7+4006,0.000000,2.453847,0.416066,3.016467,0.147584,-11.439244,X,65.665296,0.134755,-8.486927,J0409.9+4004,62.489663,40.072496
4FGL J0412.5+6519,0.000000,2.734441,0.707279,2.856495,0.178755,-11.578502,X,37.288447,0.239499,10.297226,J0414.2+6517,63.574508,65.297256
4FGL J0413.1-0304,0.698970,2.430715,0.191747,3.050256,0.589732,-11.599512,fsrq,108.432166,0.088643,-36.137970,J0413.5-0306,63.377885,-3.102599
4FGL J0413.4-8609,0.000000,2.303336,0.228723,3.216534,0.492695,-11.738993,bll,85.044062,0.068797,-29.517879,J0414.7-8609,63.691910,-86.150234
4FGL J0414.3+4522,0.000000,2.431083,-0.070953,3.326225,0.071076,-11.372633,bll,47.344998,0.066279,-4.075781,J0414.2+4524,63.564971,45.400808
4FGL J0414.6+5711,0.000000,2.084583,0.044576,3.639219,0.078900,-11.442928,bll,113.110187,0.042823,4.525341,J0414.8+5711,63.723850,57.192465
4FGL J0414.7-4300,0.000000,2.413690,0.681267,3.056665,0.722140,-11.585735,X,371.272406,0.049771,-46.231440,J0414.7-4300,63.684313,-43.008054
4FGL J0420.3-0407,0.000000,2.403374,0.075901,3.010649,0.576876,-11.849796,fsrq,33.934197,0.083401,-35.231134,J0420.1-0405,65.039336,-4.092289
4FGL J0423.0-0943,0.000000,2.087611,0.514048,3.346699,0.606184,-11.830608,X,108.219557,0.047546,-37.314060,J0422.9-0942,65.749830,-9.710290
4FGL J0423.1-1408,0.000000,1.436126,0.453389,4.338608,0.631432,-12.121896,bll,39.829165,0.044135,-39.155887,J0423.2-1408,65.802197,-14.134520
4FGL J0425.1+4919,0.477121,1.913217,0.063967,4.049666,0.000158,-11.832892,bll,26.986241,0.072414,0.009044,J0425.1+4919,66.280701,49.325660
4FGL J0426.5+5434,0.000000,2.760188,0.495753,3.025567,0.066744,-10.681760,X,1319.747682,0.039356,3.826978,J0426.5+5434,66.629252,54.580719
4FGL J0427.9+3632,0.477121,2.674526,0.198473,2.798028,0.146573,-11.196530,fsrq,74.374932,0.154500,-8.428405,J0428.0+3636,67.008186,36.602318
4FGL J0433.0+1327,0.000000,2.345492,0.177793,3.196875,0.385465,-11.574250,bll,60.622095,0.070906,-22.672585,J0433.0+1326,68.258720,13.449790
4FGL J0435.5+3232,0.000000,2.170412,0.370494,3.543806,0.173631,-11.683291,bll,88.930424,0.043781,-9.999010,J0435.6+3233,68.907018,32.551636
4FGL J0436.9+2915,0.477121,2.314015,0.173062,3.299611,0.206992,-11.186729,bll,281.530373,0.036940,-11.946149,J0436.9+2915,69.248308,29.254050
4FGL J0441.4+5058,0.000000,3.000000,-0.057765,2.621799,0.053091,-10.995965,fsrq,58.727108,0.186609,3.043306,J0441.4+5058,70.354054,50.974284
4FGL J0442.0-5432,0.477121,2.344848,0.043131,3.005457,0.647614,-11.658682,fsrq,135.514811,0.051536,-40.361919,J0442.0-5433,70.515554,-54.550261
4FGL J0442.8+3609,0.000000,2.905193,0.094169,2.745304,0.113695,-11.040995,fsrq,114.562389,0.094194,-6.528334,J0442.7+3609,70.683124,36.151517
4FGL J0443.3-5949,0.301030,2.015367,0.460679,3.599120,0.631442,-12.300328,bll,30.921163,0.131192,-39.156559,J0443.3-5949,70.829329,-59.828429
4FGL J0443.9+2921,0.477121,2.537818,0.376114,3.156554,0.184855,-11.638666,fsrq,40.221718,0.110585,-10.652682,J0443.9+2927,70.995308,29.456956
4FGL J0447.2+2446,0.000000,1.000000,0.729772,3.203718,0.225785,-11.513915,psr-like,95.020896,0.064054,-13.049056,J0447.2+2446,71.800780,24.777866
4FGL J0448.7-2116,1.041393,2.441524,0.164055,2.937619,0.588160,-11.664554,fsrq,78.578901,0.104423,-36.026541,J0448.7-2113,72.197452,-21.224453
4FGL J0450.7+0715,0.000000,1.701140,0.588374,3.928132,0.386191,-12.250771,bll,27.181855,0.061343,-22.717678,J0450.7+0715,72.679802,7.260868
4FGL J0453.3+2843,0.778151,2.331636,0.195845,3.278933,0.163490,-11.415120,bll,111.791553,0.059842,-9.409514,J0453.6+2850,73.402892,28.834379
4FGL J0454.6-1740,0.602060,1.000000,0.764486,3.598893,0.552069,-12.223335,psr-like,38.439692,0.069656,-33.509074,J0454.6-1740,73.663101,-17.670882
4FGL J0455.9+6757,0.000000,1.954481,0.153090,3.631717,0.261606,-11.779962,bll,106.936161,0.042840,15.165372,J0455.9+6758,73.998140,67.975060
4FGL J0458.2+6244,0.477121,2.097574,0.151314,3.666713,0.212096,-12.094310,bll,25.090088,0.057522,12.245188,J0458.2+6244,74.563219,62.738894
4FGL J0459.7-5413,0.000000,1.791664,0.454367,3.772480,0.613741,-12.080542,bll,81.720730,0.043044,-37.860479,J0459.6-5414,74.915176,-54.242846
4FGL J0501.7+4459,0.602060,1.966710,0.262712,3.793037,0.032715,-11.922553,bll,25.934521,0.085695,1.874792,J0501.7+4500,75.436646,45.011251
4FGL J0502.2+3016,0.698970,1.924163,0.328877,3.873433,0.122455,-11.885104,bll,47.030457,0.047007,-7.033818,J0502.2+3017,75.560830,30.290831
4FGL J0502.6+0036,0.698970,2.011282,0.274630,3.416796,0.402027,-11.848674,bll,71.114863,0.052816,-23.704988,J0502.6+0036,75.654915,0.606228
4FGL J0504.4+1750,0.954243,1.704455,0.266370,3.002472,0.241409,-11.537789,bll,41.421838,0.186989,-13.969737,J0504.4+1750,76.121660,17.845682
4FGL J0505.8-1923,0.301030,2.086091,0.135460,3.564411,0.524719,-12.113872,bll,30.531826,0.077116,-31.649333,J0505.8-1922,76.450477,-19.378656
4FGL J0506.3-0620,0.301030,2.320369,0.297813,3.179603,0.442517,-11.892097,bll,34.403604,0.165709,-26.264606,J0506.2-0623,76.565446,-6.386173
4FGL J0506.6-4629,0.477121,1.690522,0.193213,3.807729,0.601395,-11.926535,bll,95.960108,0.035165,-36.969864,J0506.5-4629,76.642640,-46.491607
4FGL J0506.6+4545,0.698970,1.899993,0.610149,4.010677,0.052714,-11.947618,bll,49.015709,0.058081,3.021679,J0506.6+4547,76.650004,45.785362
4FGL J0510.0-0204,0.477121,2.318616,0.050306,3.276190,0.397350,-11.805576,bll,32.488349,0.117290,-23.412618,J0510.0-0204,77.503842,-2.070489
4FGL J0510.6-5655,0.477121,1.000000,0.615359,3.258721,0.588787,-12.274655,psr-like,27.754799,0.167282,-36.070955,J0510.6-5655,77.673581,-56.925383
4FGL J0511.0+4213,0.301030,2.175864,0.120252,3.566160,0.026891,-11.838725,bll,33.624522,0.075002,1.540921,J0511.0+4213,77.765578,42.220486
4FGL J0512.3+3329,0.000000,2.246491,0.187579,3.490258,0.059726,-11.588228,bll,61.862632,0.082627,-3.424100,J0512.0+3332,78.011294,33.545083
4FGL J0512.5-2201,0.000000,2.341062,-0.036170,3.147137,0.515967,-11.911099,bll,27.922706,0.105704,-31.062100,J0512.5-2201,78.144330,-22.027795
4FGL J0516.3+3753,0.477121,2.139537,0.064600,3.777161,0.003128,-11.749525,bll,31.755231,0.060357,-0.179227,J0516.3+3753,79.086715,37.886401
4FGL J0519.7+1939,0.698970,1.888989,0.134807,3.818858,0.172992,-11.821556,bll,40.422581,0.049547,-9.961831,J0519.7+1940,79.927745,19.676021
4FGL J0521.8+0843,0.602060,1.333029,0.417770,2.948395,0.264659,-11.616925,psr-like,26.551082,0.339957,-15.346704,J0522.4+0839,80.600553,8.655508
4FGL J0524.7-8304,0.698970,2.333066,0.176509,3.024627,0.492613,-11.445420,fsrq,189.404240,0.046458,-29.512449,J0523.8-8305,80.969785,-83.085549
4FGL J0525.0-0333,0.301030,2.510976,0.005723,3.256919,0.355232,-11.647721,bll,31.473102,0.088194,-20.807664,J0525.0-0333,81.259794,-3.550580
4FGL J0527.4+6647,0.301030,1.966964,0.127283,3.641308,0.293460,-11.784822,bll,126.606268,0.030349,17.065220,J0527.4+6647,81.860132,66.798864
4FGL J0528.5+3852,0.477121,1.828455,0.260960,4.277105,0.040872,-11.987953,bll,25.187255,0.067239,2.342459,J0528.4+3852,82.121949,38.877393
4FGL J0529.1-2449,0.602060,2.970601,-0.100045,2.581427,0.476986,-11.705033,fsrq,37.927992,0.097685,-28.488762,J0528.4-2443,82.117429,-24.717157
4FGL J0531.5-7823,0.000000,2.283121,0.001498,3.358568,0.507732,-11.911798,bll,31.785770,0.040635,-30.512891,J0531.6-7823,82.910906,-78.398373
4FGL J0531.7+1241,0.698970,1.374740,0.386885,3.104513,0.195833,-11.365346,psr-like,87.468098,0.092758,-11.293385,J0531.7+1239,82.946181,12.658838
4FGL J0532.6+3358,0.000000,2.715451,0.535625,3.090704,0.004585,-11.485039,X,51.856130,0.165529,0.262713,J0532.5+3351,83.130013,33.861465
4FGL J0533.2+3024,0.000000,1.000000,0.756864,3.322572,0.026038,-11.672078,psr-like,39.996738,0.141890,-1.492062,J0533.1+3025,83.292663,30.431711
4FGL J0533.6+5945,0.301030,2.421742,0.502819,3.072279,0.244796,-11.290712,X,389.756984,0.041623,14.169785,J0533.7+5944,83.442072,59.744686
4FGL J0534.0+3746,0.000000,1.858116,0.248098,3.125650,0.047932,-11.312845,bll,56.809258,0.160362,2.747351,J0534.3+3750,83.595967,37.848862
4FGL J0534.2+2751,0.301030,1.993004,0.031601,3.785479,0.047094,-11.451381,bll,57.041122,0.074772,-2.699285,J0534.2+2749,83.573538,27.827763
4FGL J0535.0+3615,0.000000,2.309553,0.519223,3.289586,0.034069,-11.643176,X,43.930733,0.131798,1.952378,J0534.7+3616,83.685239,36.268301
4FGL J0535.1-5422,0.602060,2.427899,0.173363,3.078520,0.540679,-11.523260,fsrq,174.078840,0.085295,-32.729850,J0534.8-5433,83.722820,-54.564606
4FGL J0535.3+0934,0.778151,1.193762,0.584367,3.238085,0.210319,-11.803933,psr-like,32.808292,0.111623,-12.141069,J0535.3+0934,83.830703,9.570957
4FGL J0535.6-0405,0.301030,2.349841,0.112029,3.598890,0.320834,-11.712509,bll,40.556649,0.053220,-18.713356,J0535.6-0406,83.915517,-4.105660
4FGL J0537.6+0400,0.477121,1.873454,0.178493,3.912439,0.248850,-11.953407,bll,32.764684,0.054037,-14.409489,J0537.6+0401,84.420191,4.019206
4FGL J0539.2-6333,0.301030,1.736881,0.196835,3.820672,0.531469,-12.007990,bll,57.638441,0.045327,-32.104747,J0539.0-6332,84.752148,-63.536326
4FGL J0540.0+3501,0.000000,2.380232,0.449095,3.258783,0.038303,-11.645382,X,35.232090,0.123973,2.195159,J0540.0+3501,85.012469,35.020978
4FGL J0540.2+0655,0.477121,1.710119,0.334445,3.999836,0.215005,-11.685077,bll,92.426418,0.034530,-12.415848,J0540.2+0655,85.069425,6.919214
4FGL J0540.6+5540,0.301030,2.413768,0.032164,3.208659,0.226603,-11.641068,bll,57.783370,0.094572,13.097180,J0541.7+5543,85.428020,55.718860
4FGL J0540.7+3611,0.477121,2.656458,0.440941,3.144232,0.049966,-11.225243,fsrq,112.002725,0.125321,2.864028,J0540.4+3608,85.116544,36.148359
4FGL J0540.9+5046,0.000000,2.847794,0.377323,2.650802,0.181858,-11.594291,fsrq,31.260147,0.345199,10.478007,J0540.3+5048,85.099138,50.809009
4FGL J0541.1-2059,0.301030,2.057501,0.050729,3.530021,0.414323,-11.987608,bll,38.274947,0.060226,-24.476721,J0541.0-2058,85.270035,-20.970028
4FGL J0543.5-8741,0.477121,2.008078,0.070404,3.366151,0.466097,-11.405062,bll,277.479849,0.031099,-27.781255,J0543.5-8741,85.893611,-87.686093
4FGL J0544.4+2238,1.146128,2.380304,0.035511,3.480203,0.060761,-11.388109,bll,48.680565,0.076221,-3.483473,J0544.6+2237,86.150706,22.626050
4FGL J0544.7+7124,0.301030,2.466464,0.253535,3.167288,0.350195,-11.959563,fsrq,38.537042,0.097211,20.499243,J0544.2+7124,86.067315,71.405635
4FGL J0545.7+6016,0.000000,1.980318,0.283515,3.392085,0.271273,-11.197339,bll,965.689241,0.020188,15.740043,J0545.8+6016,86.452269,60.266947
4FGL J0545.8-0905,0.000000,2.186184,0.047303,3.471169,0.320020,-11.275924,bll,121.269287,0.036350,-18.664158,J0545.8-0904,86.465032,-9.081394
4FGL J0546.5-1100,0.000000,1.168331,0.463531,2.881379,0.330461,-11.464354,psr-like,56.354968,0.178819,-19.296782,J0546.9-1106,86.729614,-11.106805
4FGL J0548.6+1200,0.000000,2.577965,0.119370,2.961519,0.141202,-11.478853,fsrq,41.970090,0.116797,-8.117381,J0548.7+1154,87.185114,11.906131
4FGL J0549.0-0233,0.301030,1.276761,0.517882,3.157558,0.259233,-11.571028,psr-like,52.445056,0.113042,-15.024536,J0549.0-0233,87.271609,-2.553634
4FGL J0550.2+0730,0.000000,2.508877,0.073852,3.041608,0.173408,-11.589451,fsrq,27.245094,0.154101,-9.986019,J0550.2+0730,87.552899,7.500811
4FGL J0550.5-4356,0.698970,1.656052,0.358648,3.834615,0.484917,-11.819853,bll,132.228443,0.036914,-29.007015,J0550.4-4356,87.616643,-43.947212
4FGL J0551.7+0446,0.000000,2.701055,0.517422,2.803129,0.190084,-11.202198,fsrq,121.741106,0.108778,-10.957715,J0551.9+0444,87.976719,4.744866
4FGL J0551.8-2130,0.000000,2.322846,0.081158,3.246831,0.380402,-11.883993,bll,42.369145,0.070142,-22.358561,J0551.6-2128,87.924967,-21.479703
4FGL J0553.9-5048,0.000000,1.967569,0.236272,3.470973,0.492842,-11.771668,bll,152.160292,0.040702,-29.527555,J0554.0-5050,88.509974,-50.835439
4FGL J0554.0-0839,0.000000,2.366655,0.274584,3.279704,0.286778,-11.677478,bll,54.474187,0.065043,-16.665148,J0554.0-0839,88.502486,-8.653421
4FGL J0554.2-0259,0.000000,2.405813,-0.046729,3.230613,0.243359,-11.371856,bll,63.910276,0.047767,-14.084855,J0554.2-0258,88.552796,-2.983077
4FGL J0554.5-4419,1.000000,2.364984,0.079738,2.926507,0.475586,-11.606433,fsrq,76.656849,0.109628,-28.397522,J0554.3-4418,88.579614,-44.302985
4FGL J0554.8-0011,0.000000,2.428523,0.095903,3.370345,0.219568,-11.552464,bll,41.748478,0.086825,-12.683640,J0554.7-0012,88.682531,-0.200473
4FGL J0555.1+0150,0.000000,2.598804,0.480524,3.146037,0.202446,-11.393706,X,87.720192,0.083194,-11.680059,J0554.9+0149,88.743433,1.822273
4FGL J0555.9+0030,0.000000,2.635994,0.368117,3.067959,0.209194,-11.495250,fsrq,49.865023,0.148726,-12.075096,J0555.9+0030,88.997256,0.506213
4FGL J0557.2+3528,0.000000,2.578072,0.426248,3.061704,0.094869,-11.702991,X,26.306337,0.191001,5.443761,J0557.2+3528,89.307968,35.483063
4FGL J0557.5-4452,0.301030,2.323440,0.517006,3.302047,0.467146,-12.134096,X,31.893013,0.158235,-27.849221,J0558.0-4450,89.520304,-44.846760
4FGL J0558.1-2113,0.602060,2.018832,0.323203,3.348438,0.356098,-11.818289,bll,109.033764,0.054332,-20.860777,J0558.1-2112,89.541281,-21.210049
4FGL J0558.2+0132,0.000000,2.557647,0.799893,3.133341,0.192898,-11.767996,X,29.179548,0.198314,-11.121975,J0558.1+0130,89.544283,1.508254
4FGL J0558.7-4957,0.000000,2.588189,0.468275,2.767197,0.479651,-11.826818,fsrq,45.749242,0.329128,-28.662628,J0558.7-4957,89.679526,-49.962094
4FGL J0559.2+2557,0.000000,1.962554,0.361027,2.916840,0.019061,-11.231635,psr-like,74.363843,0.165701,1.092166,J0559.2+2557,89.824766,25.952209
4FGL J0559.5+7026,0.845098,2.149128,0.129879,2.932542,0.364116,-11.549927,fsrq,127.253901,0.074562,21.353201,J0600.0+7034,90.001996,70.567010
4FGL J0600.4+4949,0.000000,2.398492,0.030477,3.236228,0.222529,-11.776467,bll,29.054695,0.081934,12.857644,J0600.6+4951,90.173118,49.852714
4FGL J0600.8+0509,0.000000,2.520413,0.417751,3.227512,0.153167,-11.655641,X,37.548511,0.095501,-8.810480,J0600.8+0509,90.201819,5.166320
4FGL J0601.0-1016,0.301030,1.000000,0.671707,3.140932,0.272716,-11.628309,psr-like,52.042667,0.106602,-15.825957,J0600.6-1008,90.167594,-10.133781
4FGL J0602.7+6621,0.301030,1.937135,0.042342,3.809831,0.342474,-12.193904,bll,25.004972,0.064558,20.027667,J0602.7+6621,90.695835,66.351936
4FGL J0604.9-1042,0.000000,1.219477,0.479597,3.180242,0.260993,-11.791159,psr-like,31.304783,0.110188,-15.128966,J0604.9-1042,91.229238,-10.704706
4FGL J0607.9-1904,0.000000,1.589588,0.772583,3.806747,0.308296,-12.095018,X,48.456674,0.064115,-17.956574,J0607.8-1907,91.964932,-19.121435
4FGL J0609.0+2136,0.000000,2.462897,0.632540,3.188467,0.016327,-11.369035,X,76.243736,0.120607,0.935487,J0609.2+2134,92.320794,21.578116
4FGL J0609.0+2006,0.000000,2.691458,0.818801,2.962522,0.001108,-11.222499,X,87.066846,0.170529,0.063461,J0608.5+2005,92.137750,20.087335
4FGL J0610.6+5318,0.000000,1.807131,0.289849,2.919221,0.270594,-11.791619,psr-like,31.559960,0.294716,15.699610,J0610.6+5311,92.651269,53.193785
4FGL J0610.7+3752,0.000000,1.938230,0.491836,3.821574,0.155854,-12.139221,bll,32.614647,0.049952,8.966349,J0610.7+3752,92.690342,37.867384
4FGL J0610.8-4911,0.000000,2.083423,0.006273,3.525723,0.447134,-11.955043,bll,38.988732,0.051383,-26.559964,J0610.9-4909,92.749777,-49.160996
4FGL J0610.9+2040,0.477121,2.796137,0.778305,3.061142,0.013556,-11.393782,X,46.563411,0.266709,0.776745,J0610.5+2044,92.626172,20.733603
4FGL J0611.5-2918,0.301030,2.143164,-0.015598,3.477379,0.356985,-11.932046,bll,38.668205,0.059893,-20.915175,J0611.6-2916,92.916164,-29.267563
4FGL J0614.1+1628,0.602060,2.572918,0.272178,3.133181,0.008710,-11.449092,fsrq,26.622169,0.322114,-0.499054,J0614.1+1628,93.547682,16.483187
4FGL J0614.8+5735,0.477121,2.139644,0.042163,3.549183,0.309010,-11.836393,bll,57.900700,0.046902,17.999554,J0614.7+5735,93.699100,57.588708
4FGL J0615.1-1901,0.477121,1.825572,0.094297,3.784539,0.281705,-12.053954,bll,28.907303,0.080221,-16.362009,J0615.0-1903,93.774425,-19.056243
4FGL J0616.2-0653,0.000000,2.675934,0.002443,2.976497,0.189974,-11.323232,fsrq,58.601925,0.082787,-10.951292,J0616.2-0653,94.057033,-6.898323
4FGL J0616.5+2235,0.000000,1.833620,0.130920,4.295314,0.050409,-10.513890,bll,370.848873,0.021177,2.889427,J0616.5+2234,94.136531,22.573872
4FGL J0617.6-4028,0.698970,1.737046,0.219177,2.958484,0.395617,-11.757539,bll,53.983432,0.121387,-23.304454,J0617.5-4028,94.397928,-40.477654
4FGL J0618.4+3150,0.477121,1.990461,0.140089,3.820943,0.132096,-11.910599,bll,32.342176,0.054118,7.590728,J0618.4+3150,94.613911,31.836767
4FGL J0618.7+1211,0.477121,2.297610,0.224862,2.817357,0.025944,-11.103139,fsrq,80.321278,0.185143,-1.486667,J0618.9+1215,94.748619,12.251763
4FGL J0618.9+2240,0.301030,2.126433,0.335543,3.888652,0.059493,-11.271834,bll,45.434450,0.074731,3.410724,J0618.8+2241,94.707994,22.693088
4FGL J0620.1+2246,0.000000,2.109142,0.111698,3.742936,0.064407,-11.135684,bll,132.971114,0.061183,3.692834,J0620.1+2243,95.038591,22.720370
4FGL J0620.7-5034,0.000000,2.271622,-0.000384,3.322215,0.427685,-11.800071,bll,57.742311,0.054797,-25.320727,J0620.7-5034,95.186314,-50.572162
4FGL J0620.9+2201,0.000000,1.221861,0.371455,4.717441,0.061421,-11.885460,bll,27.865939,0.072619,3.521392,J0620.8+2201,95.223690,22.031068
4FGL J0621.9+4219,0.602060,1.937191,0.216797,3.866573,0.222576,-12.219689,bll,25.455916,0.059619,12.860360,J0621.9+4220,95.478513,42.335610
4FGL J0622.5+3120,0.477121,1.428224,0.289111,3.027189,0.142160,-11.325255,psr-like,171.948737,0.064901,8.172873,J0622.5+3125,95.628076,31.426992
4FGL J0622.7+2248,0.000000,2.549081,0.285779,3.264851,0.074183,-11.317197,X,85.304438,0.122640,4.254280,J0622.7+2248,95.677493,22.806869
4FGL J0624.0+0855,0.698970,1.943924,0.640304,3.785151,0.033936,-11.970282,X,30.798195,0.081473,-1.944743,J0624.0+0855,96.019979,8.928248
4FGL J0624.7-4903,0.000000,2.482675,0.696831,3.056611,0.413060,-11.911788,X,70.002770,0.122022,-24.397204,J0624.4-4904,96.106895,-49.070390
4FGL J0625.5+7029,0.477121,1.873253,0.096015,3.897962,0.396393,-12.138372,bll,41.203553,0.040333,23.352906,J0625.6+7028,96.415838,70.477843
4FGL J0628.8-2340,0.954243,2.594562,-0.090940,3.053919,0.263064,-11.667855,fsrq,28.313548,0.131321,-15.251961,J0628.9-2341,97.240940,-23.699550
4FGL J0633.9+5840,0.301030,2.042005,0.033392,3.555867,0.353635,-12.071631,bll,26.855005,0.099458,20.709840,J0633.5+5841,98.398679,58.695659
4FGL J0634.6-3046,0.301030,2.790608,0.202775,2.651382,0.287822,-11.490553,fsrq,80.321428,0.155229,-16.727578,J0634.9-3042,98.740832,-30.709527
4FGL J0636.2-1057,0.301030,2.382463,0.716983,3.169560,0.144426,-11.830429,X,29.656316,0.105809,-8.304024,J0636.3-1058,99.082540,-10.983120
4FGL J0637.3-6220,0.477121,2.119181,0.234269,3.502466,0.429260,-12.167026,bll,34.603998,0.072364,-25.420604,J0637.3-6220,99.335799,-62.337912
4FGL J0639.1-8009,0.000000,2.433867,0.530490,2.869444,0.457512,-11.774429,X,42.426252,0.177839,-27.226662,J0639.0-8010,99.758161,-80.173770
4FGL J0640.4+3307,0.301030,2.005211,0.062760,3.722253,0.213545,-11.964819,bll,30.972153,0.064081,12.330184,J0640.4+3307,100.119660,33.123995
4FGL J0640.9-5204,0.301030,2.234389,0.044272,3.348955,0.384258,-11.933708,bll,44.317185,0.056186,-22.597703,J0641.1-5203,100.275361,-52.053878
4FGL J0641.4+3349,0.301030,2.071901,0.063617,3.546540,0.221488,-11.846099,bll,42.010571,0.062082,12.796419,J0641.4+3348,100.360031,33.811173
